mode,hole,surface_target,target_v_horizontal_mps,target_spin_rpm,actual_v_at_contact_mps,first_contact_pos_x,first_contact_pos_y,first_contact_pos_z,end_pos_x,end_pos_y,end_pos_z,end_surface,roll_distance_m,bounce_count,sim_duration_s,sample_id,timestamp_iso
putt,1,Fairway,0.5,0,0.500,-280.4077,9.0233,-133.7730,-279.7519,8.9548,-133.7730,Fairway,0.6558,1,4.2686,2,2026-05-18T10:27:56.1091850+02:00
putt,1,Fairway,0.5,0,0.500,-280.4077,9.0233,-133.7730,-279.7519,8.9548,-133.7730,Fairway,0.6558,1,4.2686,3,2026-05-18T10:27:56.4366690+02:00
putt,1,Fairway,1.0,0,1.000,-280.4077,9.0233,-133.7730,-278.5254,8.7854,-133.7730,Fairway,1.8823,1,8.0082,1,2026-05-18T10:27:56.7753040+02:00
putt,1,Fairway,1.0,0,1.000,-280.4077,9.0233,-133.7730,-278.5254,8.7854,-133.7730,Fairway,1.8823,1,8.0082,2,2026-05-18T10:27:57.1276760+02:00
putt,1,Fairway,1.0,0,1.000,-280.4077,9.0233,-133.7730,-278.5254,8.7854,-133.7730,Fairway,1.8823,1,8.0082,3,2026-05-18T10:27:57.4552850+02:00
putt,1,Fairway,1.8,0,1.830,-280.4077,9.0233,-133.7730,-276.4289,8.4975,-133.7730,Fairway,3.9788,1,11.3255,1,2026-05-18T10:27:57.8004260+02:00
putt,1,Fairway,1.8,0,1.830,-280.4077,9.0233,-133.7730,-276.4289,8.4975,-133.7730,Fairway,3.9788,1,11.3255,2,2026-05-18T10:27:58.1288530+02:00
putt,1,Fairway,1.8,0,1.830,-280.4077,9.0233,-133.7730,-276.4289,8.4975,-133.7730,Fairway,3.9788,1,11.3255,3,2026-05-18T10:27:58.4702670+02:00
putt,1,Fairway,2.5,0,2.500,-280.4077,9.0233,-133.7730,-274.7012,8.2613,-133.7730,Fairway,5.7065,1,13.0556,1,2026-05-18T10:27:58.8046630+02:00
putt,1,Fairway,2.5,0,2.500,-280.4077,9.0233,-133.7730,-274.7012,8.2613,-133.7730,Fairway,5.7065,1,13.0556,2,2026-05-18T10:27:59.1496470+02:00
putt,1,Fairway,2.5,0,2.500,-280.4077,9.0233,-133.7730,-274.7012,8.2613,-133.7730,Fairway,5.7065,1,13.0556,3,2026-05-18T10:27:59.4894880+02:00
putt,1,Fairway,3.5,0,3.500,-280.4077,9.0233,-133.7730,-272.0803,7.9073,-133.7730,Fairway,8.3273,1,14.9273,1,2026-05-18T10:27:59.8319450+02:00
putt,1,Fairway,3.5,0,3.500,-280.4077,9.0233,-133.7730,-272.0803,7.9073,-133.7730,Fairway,8.3273,1,14.9273,2,2026-05-18T10:28:00.2002700+02:00
putt,1,Fairway,3.5,0,3.500,-280.4077,9.0233,-133.7730,-272.0803,7.9073,-133.7730,Fairway,8.3273,1,14.9273,3,2026-05-18T10:28:00.5317530+02:00
putt,1,Fairway,5.0,0,5.000,-280.4077,9.0233,-133.7730,-277.2592,8.6113,-133.7730,Fairway,3.1485,3,8.4734,1,2026-05-18T10:28:00.8821710+02:00
putt,1,Fairway,5.0,0,5.000,-280.4077,9.0233,-133.7730,-277.2592,8.6113,-133.7730,Fairway,3.1485,3,8.4734,2,2026-05-18T10:28:01.2262880+02:00
putt,1,Fairway,5.0,0,5.000,-280.4077,9.0233,-133.7730,-277.2592,8.6113,-133.7730,Fairway,3.1485,3,8.4734,3,2026-05-18T10:28:01.5853310+02:00
putt,1,Fairway,7.0,0,7.000,-280.4077,9.0233,-133.7730,-276.8528,8.5556,-133.7730,Fairway,3.5549,4,6.2577,1,2026-05-18T10:28:01.9215050+02:00
putt,1,Fairway,7.0,0,7.000,-280.4077,9.0233,-133.7730,-276.8528,8.5556,-133.7730,Fairway,3.5549,4,6.2577,2,2026-05-18T10:28:02.2468160+02:00
putt,1,Fairway,7.0,0,7.000,-280.4077,9.0233,-133.7730,-276.8528,8.5556,-133.7730,Fairway,3.5549,4,6.2577,3,2026-05-18T10:28:02.5781520+02:00
