# Tracked standalone tree placement — see StandaloneTreeCatalog.cs
prefab,worldX,worldY,worldZ,yawDeg,scale
Spruce 1,141.2840,27.6610,-2.8144,267.9066,1.0385
Spruce 1,214.5675,33.2391,-3.9013,138.6176,1.0843
Spruce 1,223.3982,34.4755,-2.1366,261.3411,0.9839
Spruce 1,-224.2121,22.9640,3.5031,99.5190,0.9368
Spruce 1,-216.3989,23.7358,1.6192,182.8221,0.9744
Spruce 1,-211.0180,24.6300,1.1682,26.7541,1.0841
Spruce 1,-207.0132,24.9482,-0.9462,200.0879,0.9046
Spruce 1,-197.7184,27.9220,3.9997,227.2905,1.0390
Spruce 3,-196.2106,28.0017,2.8860,308.6920,0.9970
Spruce 3,-188.1000,29.4760,2.3351,43.2147,1.1018
Spruce 1,-178.6904,30.9232,3.1535,155.3996,1.1138
Spruce 1,-174.2184,31.3519,3.5741,194.5089,0.8578
Spruce 1,-171.7008,31.5535,4.6519,52.4083,1.0620
Spruce 1,-160.7557,31.8308,2.5777,337.4440,1.1172
Spruce 3,-157.3118,31.8440,2.2404,85.1561,1.0474
Spruce 1,-154.3849,31.8255,2.8623,41.8215,1.0172
Spruce 1,108.3225,14.7397,1.7242,206.0165,0.8973
Spruce 1,110.1186,15.1563,2.0731,317.1977,1.0166
Spruce 1,120.5359,18.1665,4.4590,84.3713,1.1317
Spruce 1,125.5471,22.5319,1.0426,27.1800,0.9472
Spruce 1,129.3354,22.9093,4.0512,321.3808,1.1371
Spruce 1,138.5694,27.1777,-0.1330,181.1120,1.1077
Spruce 3,143.6308,28.5275,4.3625,192.3277,0.9116
Spruce 3,173.2268,32.4746,4.2906,124.5444,1.1247
Spruce 3,207.1400,33.7043,3.3142,191.2947,0.9641
Spruce 3,211.8633,33.6425,0.1058,136.8584,0.8860
Spruce 1,219.9780,35.2061,4.2965,142.1174,1.1005
Spruce 3,-221.2292,24.5372,8.0693,168.2988,1.0441
Spruce 3,-220.0977,24.0117,5.2790,226.7630,1.0946
Spruce 3,-211.1444,25.9631,6.7000,166.6645,0.9583
Spruce 3,-208.3575,26.9408,8.4841,92.5116,0.8788
Spruce 1,-196.6488,28.9538,8.0222,57.3583,1.1308
Spruce 3,-193.9790,29.9140,10.7672,338.8625,1.0106
Spruce 1,-186.7348,30.6966,9.9521,244.5794,1.0117
Spruce 1,-179.5571,31.1193,7.0575,16.3975,1.1269
Spruce 1,-177.2390,31.5060,9.7880,352.9612,1.0751
Spruce 1,113.3545,10.8493,9.2864,300.7188,0.9301
Spruce 1,117.8411,14.2974,7.9568,276.8023,1.0665
Spruce 1,123.3624,17.5803,8.1867,141.6108,1.0014
Spruce 1,127.7569,20.0235,8.9683,293.8106,1.0079
Spruce 3,136.6610,24.8294,10.8682,113.8550,0.9203
Spruce 1,142.8650,28.0223,9.6416,177.7206,0.9264
Spruce 1,147.8781,29.7877,5.6353,38.1134,1.0760
Spruce 1,202.9090,33.5952,4.9829,230.1806,1.1330
Spruce 3,211.2633,35.1911,10.4072,212.9684,0.9348
Spruce 1,212.9991,34.8414,6.5341,64.6230,0.9643
Spruce 1,219.2937,35.5831,7.6645,341.8081,1.0834
Spruce 1,-221.6337,26.5677,16.2359,307.7888,0.8897
Spruce 1,-219.1826,26.1961,13.2602,15.6015,1.0472
Spruce 3,-213.6263,28.0735,16.8072,298.1440,1.0255
Spruce 3,-207.7976,27.6964,11.0793,238.7081,0.9899
Spruce 3,-201.4471,30.0860,16.4485,159.2249,0.9635
Spruce 1,-194.1029,30.6244,14.2325,132.5990,1.0312
Spruce 1,-190.1595,30.6907,12.4261,38.2038,1.0600
Spruce 1,107.3133,5.7491,13.8658,346.0382,0.9723
Spruce 1,114.0363,10.1572,11.2412,168.7132,1.0845
Spruce 3,118.1201,11.9141,13.1776,211.4893,1.1445
Spruce 3,121.7074,13.5748,16.3010,83.9917,0.8586
Spruce 3,129.3945,19.1903,15.8373,248.0438,0.8532
Spruce 3,138.2030,24.7270,16.3837,286.4812,0.8645
Spruce 1,144.5406,28.1627,14.6672,222.9261,0.8510
Spruce 1,149.6167,29.9687,16.3050,358.5184,1.0836
Spruce 1,156.8296,32.3125,12.0977,47.6559,0.8886
Spruce 1,161.8052,33.1398,11.8102,124.2289,1.0932
Spruce 1,167.3291,33.6669,12.1767,277.8524,1.0602
Spruce 1,174.3761,34.0258,15.9820,66.8599,1.0655
Spruce 1,195.3675,34.5171,15.8931,45.1385,1.1229
Spruce 1,204.3676,34.6977,11.5340,38.8029,0.9560
Spruce 3,208.0897,35.3147,14.0121,224.5694,1.1439
Spruce 3,215.4206,35.7442,12.0181,222.8396,0.8998
Spruce 1,219.8939,36.1993,13.1554,299.0826,1.0945
Spruce 1,-223.0977,27.0664,19.1724,295.2126,0.8986
Spruce 1,-219.6442,27.6506,19.3816,146.2589,0.9496
Spruce 3,-212.5329,29.6042,22.3383,297.6921,0.9159
Spruce 1,-207.8073,29.4553,18.1261,137.1817,1.0492
Spruce 3,-200.4801,30.9982,19.6831,67.9138,1.0186
Spruce 3,110.9134,6.4642,19.8359,105.5423,1.0745
Spruce 1,115.9751,9.1062,20.9324,17.2704,0.8874
Spruce 1,124.8189,15.1626,20.4317,56.3879,1.0552
Spruce 1,127.8576,17.5458,19.1520,254.8419,0.9428
Spruce 1,135.7923,23.0034,18.2710,210.6740,0.9411
Spruce 3,145.1044,27.5938,19.9815,78.3987,0.8904
Spruce 3,149.4459,29.5579,18.8061,355.3832,0.9749
Spruce 1,153.8750,31.1833,17.5435,145.4637,1.1153
Spruce 1,158.1588,32.0363,19.6212,204.3439,1.1037
Spruce 3,165.8256,33.4195,18.8666,69.7806,1.0086
Spruce 1,174.7717,33.9866,22.2207,22.5419,0.9716
Spruce 3,189.7546,34.5672,20.2436,326.5086,1.1306
Spruce 3,195.9419,34.7704,18.2627,250.9061,1.1363
Spruce 3,204.1648,35.8102,22.5641,325.8565,0.9731
Spruce 3,209.1886,36.2412,22.4211,265.0014,0.9885
Spruce 3,212.7856,36.3720,20.4878,338.7502,0.9615
Spruce 1,219.6350,37.0121,21.4752,127.3572,0.9697
Spruce 1,-220.5194,28.5425,24.1342,186.0403,0.9369
Spruce 1,-215.3692,29.6307,24.8782,160.9592,0.9480
Spruce 1,-212.4070,30.5244,26.4696,273.4246,0.9099
Spruce 1,106.3150,4.7656,25.9423,276.1697,0.9650
Spruce 1,110.2596,5.9306,27.7826,69.8496,0.9811
Spruce 1,116.5994,8.7229,28.0768,88.5065,1.0005
Spruce 1,127.2188,16.2810,23.4579,134.4684,0.9616
Spruce 1,127.9998,15.8274,26.7839,330.6759,1.0620
Spruce 3,134.0000,20.3514,24.6857,339.7175,0.9441
Spruce 3,144.1588,26.1323,24.1335,267.4079,0.9381
Spruce 1,150.1511,27.2656,28.7597,107.2047,0.8978
Spruce 1,152.2448,29.7083,23.3200,325.2043,0.8693
Spruce 1,161.1977,32.0901,24.1862,14.9981,1.0824
Spruce 3,164.2069,32.2169,27.6229,191.6910,1.1042
Spruce 3,174.4312,33.9150,23.8040,249.1688,0.9895
Spruce 3,180.4740,34.3313,28.2197,153.3221,0.9980
Spruce 1,187.3660,34.6619,24.1361,172.4411,1.0777
Spruce 1,193.3591,34.9807,23.0472,92.7801,0.8722
Spruce 1,193.5798,35.1648,25.1889,111.8109,1.0910
Spruce 1,204.7138,35.9003,23.0152,300.3039,0.9316
Spruce 3,211.4359,36.7420,25.5156,334.5378,1.0783
Spruce 3,215.2471,36.9579,24.4517,171.7678,0.9901
Spruce 3,218.9251,37.3097,25.1139,336.2464,1.0415
Spruce 1,-224.0383,29.0472,29.3405,26.4547,0.9387
Spruce 3,-219.9403,30.0983,30.9988,189.9055,1.0269
Spruce 1,22.3623,28.8522,34.3204,152.4677,1.0930
Spruce 1,114.0164,7.1819,32.3595,176.9764,1.1352
Spruce 3,118.2754,9.1326,31.2741,54.3439,1.0186
Spruce 3,124.6627,11.9619,33.7246,24.0849,1.0157
Spruce 1,132.1585,15.8277,33.3611,355.0563,1.1249
Spruce 3,135.3040,19.1611,29.3837,196.6365,0.8726
Spruce 3,142.2672,23.0228,29.4740,74.5216,0.9679
Spruce 1,148.3391,24.8513,32.6846,291.0654,0.9541
Spruce 3,155.8826,28.0870,34.0682,58.6496,1.1147
Spruce 3,159.4340,30.2195,31.1719,111.3530,0.9870
Spruce 3,168.0099,32.3791,33.0935,332.7210,1.1294
Spruce 1,171.3571,33.1100,32.6787,12.6015,0.9128
Spruce 1,179.5327,34.3938,33.1933,13.9440,0.9713
Spruce 3,190.1407,35.4275,31.0301,236.7299,1.1164
Spruce 1,195.4187,36.2965,33.3623,37.0510,1.1220
Spruce 3,203.5397,37.0943,33.4214,94.6494,1.1241
Spruce 3,207.9757,37.4689,33.4960,115.2203,1.0762
Spruce 1,-223.3321,30.9359,40.5232,2.3594,0.8934
Spruce 1,5.1539,28.3639,38.9657,330.5841,1.1153
Spruce 1,12.0521,29.3559,36.9172,353.0793,1.0725
Spruce 3,14.7877,29.6005,36.8215,231.4639,1.1065
Spruce 1,20.8628,29.4795,36.2931,294.2714,0.9050
Spruce 3,107.0228,5.7538,38.3667,35.7567,0.9959
Spruce 3,114.8366,7.9073,36.2500,293.0132,0.9014
Spruce 1,121.3315,11.3582,40.0868,322.2408,1.1319
Spruce 1,123.1481,11.8626,39.4956,162.9180,0.9262
Spruce 3,130.7872,14.8473,39.5382,101.3690,1.0376
Spruce 1,136.4418,17.2375,38.6310,184.0033,0.8660
Spruce 1,142.6393,20.2225,39.5513,143.9373,0.9420
Spruce 1,147.2147,22.8071,37.6865,304.4243,0.9330
Spruce 3,154.7225,26.3879,40.7722,19.4728,0.9488
Spruce 3,157.9866,28.5603,36.2058,179.1483,0.8861
Spruce 3,167.7858,31.9258,40.3375,182.0029,0.9682
Spruce 3,174.3846,33.7394,40.0952,222.2484,0.9115
Spruce 3,177.1057,34.1214,35.2428,107.6574,1.0481
Spruce 3,188.9051,36.1958,38.1390,182.3141,1.0906
Spruce 3,194.0833,36.7671,37.3506,327.0414,1.0183
Spruce 1,201.8459,37.7320,38.3272,331.5244,0.9293
Spruce 3,205.8349,38.0191,38.2348,32.5523,1.0326
Spruce 3,-223.5445,30.9089,41.2279,169.7789,1.0259
Spruce 1,-219.0693,31.5142,42.1254,235.2416,1.1097
Spruce 1,-205.4337,32.5721,45.0741,99.4901,1.0952
Spruce 3,-199.6284,32.6052,46.5683,147.2260,0.9950
Spruce 1,-14.9525,25.7356,46.2949,204.5747,1.0862
Spruce 1,-2.9956,27.1800,43.2589,356.4879,1.0222
Spruce 1,3.3104,28.5902,43.0310,97.2559,1.1313
Spruce 1,11.7828,30.4806,44.1671,308.8206,0.9946
Spruce 1,15.9706,30.7210,43.0587,181.3038,0.9227
Spruce 3,105.9005,7.4903,43.8743,117.2951,0.9174
Spruce 3,114.0226,10.2167,43.7805,323.0323,1.0826
Spruce 1,120.9783,13.7539,46.8591,205.8928,0.9267
Spruce 3,124.2728,14.2567,45.5341,82.4780,1.0235
Spruce 1,129.6291,15.4819,43.9193,192.5704,0.9939
Spruce 3,139.0812,19.2736,44.8941,161.0839,1.0318
Spruce 3,144.6551,21.5991,44.7121,254.7710,1.1062
Spruce 1,151.2197,24.6197,44.2587,79.4954,1.0519
Spruce 1,154.7835,26.3401,42.4900,351.1639,0.9602
Spruce 1,157.7579,27.7132,45.2910,112.3140,1.0139
Spruce 1,165.9389,31.0932,44.9103,181.4531,1.1463
Spruce 1,174.8812,33.8886,43.0418,145.4264,1.0569
Spruce 1,176.0285,34.1709,45.7041,16.7278,0.9483
Spruce 3,191.9580,37.3453,44.1881,179.7249,1.1182
Spruce 3,193.7518,37.4872,43.0447,332.5717,0.8745
Spruce 3,-225.3552,30.2157,47.9774,294.8995,0.9550
Spruce 1,-216.9221,31.3114,47.5918,50.7850,0.9307
Spruce 3,-206.9400,32.1277,48.8254,358.9833,1.0965
Spruce 1,-202.2447,32.1689,52.4158,228.5097,1.1197
Spruce 1,-195.8599,32.5193,48.6850,210.8051,1.1394
Spruce 1,-174.4446,32.4842,52.7233,32.3257,1.1092
Spruce 3,-169.9280,32.4042,49.2076,280.3384,0.8617
Spruce 1,-160.9547,32.3104,51.4875,29.2056,1.1356
Spruce 3,-156.4172,32.2195,49.6030,69.4249,1.0536
Spruce 3,-154.1545,32.1516,48.1829,197.1776,0.8951
Spruce 3,-147.9627,32.1028,49.8705,0.8716,1.1063
Spruce 1,-141.4002,31.9964,49.2632,25.4333,0.8934
Spruce 3,-108.6145,29.5957,52.7982,124.3853,1.1146
Spruce 1,-36.2566,25.5125,52.8617,208.8986,0.9331
Spruce 1,-29.9867,24.7387,48.9009,243.9201,0.9002
Spruce 1,-27.2545,24.6891,47.7974,312.2472,1.0186
Spruce 1,-22.2538,27.0374,52.1976,222.0809,0.9093
Spruce 1,-10.8378,28.8298,51.9712,171.4099,1.0323
Spruce 3,-9.5169,27.9489,49.4857,165.9716,0.8606
Spruce 1,-3.4860,30.1337,51.7622,213.7243,0.9370
Spruce 1,2.3987,31.5483,52.6631,73.1434,0.9822
Spruce 1,107.1091,12.3757,52.8672,318.4260,0.8733
Spruce 3,112.5613,13.5386,51.6904,42.6239,0.9354
Spruce 3,119.5974,14.5750,49.6867,337.1302,0.9956
Spruce 3,122.7485,14.7396,47.9451,139.1320,0.9365
Spruce 3,130.1467,16.6831,46.9964,236.2886,1.0392
Spruce 1,135.0761,18.5500,47.6311,206.9295,0.8771
Spruce 1,141.6162,21.4310,49.5599,29.6229,1.1470
Spruce 1,150.8262,25.2710,51.5069,126.4061,1.1408
Spruce 1,156.2038,27.0536,47.5034,293.4552,0.9084
Spruce 1,161.9712,29.4993,52.2062,174.8302,0.9857
Spruce 1,164.2813,30.3299,48.2693,77.8846,1.0557
Spruce 3,173.0127,33.2936,47.5258,226.8592,0.9764
Spruce 3,177.8302,34.6170,49.1678,278.6524,1.0630
Spruce 3,182.9375,35.9675,52.6936,20.5596,0.9709
Spruce 3,190.1416,37.3129,47.7157,219.9062,1.1312
Spruce 3,195.5434,38.3010,52.1558,331.0164,1.0946
Spruce 3,-221.8084,29.8123,55.9310,222.0843,1.1205
Spruce 1,-218.4158,30.0049,58.7266,154.8953,0.9971
Spruce 3,-211.9270,31.1649,56.4034,226.3595,0.8657
Spruce 3,-206.0782,31.9111,53.2223,180.0422,0.9872
Spruce 3,-202.0008,31.9804,58.2047,18.2430,0.9726
Spruce 1,-193.4390,32.3914,54.4611,1.9720,0.9730
Spruce 1,-178.0995,32.4504,58.2865,186.8598,1.0091
Spruce 3,-111.7596,30.1676,53.3731,174.5778,1.1463
Spruce 1,-105.4100,29.4026,57.4757,357.8188,1.0356
Spruce 3,-39.4364,25.3610,53.4625,145.4375,1.0537
Spruce 1,-32.3325,26.9001,54.6100,98.0482,0.9571
Spruce 1,-25.3745,29.6482,58.1380,262.9283,0.9471
Spruce 1,-19.6931,27.8560,53.0645,349.8688,1.0399
Spruce 1,-11.1904,31.4791,57.9830,11.4825,0.9199
Spruce 3,-5.8814,30.5342,53.7177,10.9491,0.8952
Spruce 1,104.9548,12.4282,54.8484,94.2433,0.8779
Spruce 3,110.6480,15.8699,58.5234,86.5264,1.0669
Spruce 3,116.5204,16.7727,56.2925,337.3918,0.8757
Spruce 3,124.6545,19.3320,57.4277,213.6855,1.0310
Spruce 3,129.9342,20.9887,58.2465,33.1420,1.0010
Spruce 1,136.6414,21.1865,54.0832,293.9910,0.9868
Spruce 1,142.9183,23.4424,55.0539,256.3354,1.1115
Spruce 1,148.5471,24.8947,53.6212,87.8750,0.8848
Spruce 1,156.6656,28.0527,55.3349,57.6170,0.9392
Spruce 1,163.4288,30.0944,53.3211,251.7177,1.0616
Spruce 3,167.6158,31.6183,54.7120,126.6307,0.9386
Spruce 3,171.6084,33.0728,56.8458,268.7604,0.8503
Spruce 3,184.5749,36.5520,58.3379,169.6562,1.0908
Spruce 1,191.9936,37.8669,55.1421,269.8436,0.9692
Spruce 1,-222.1602,28.7903,63.4415,228.9022,0.9278
Spruce 1,-215.6574,30.1342,62.0197,44.9062,1.1026
Spruce 1,-214.4258,30.4227,61.1161,324.5972,0.9507
Spruce 1,-207.7390,31.2771,62.6095,118.6511,1.0026
Spruce 1,-201.3231,31.9465,60.5060,232.2099,1.1284
Spruce 1,-194.2664,32.2299,62.2265,103.5910,0.9930
Spruce 3,-109.7205,30.2780,60.1656,87.9672,0.9316
Spruce 1,-30.4516,30.1785,60.6101,127.6646,1.1207
Spruce 1,104.3759,13.5304,59.3217,119.6916,0.9505
Spruce 1,115.4490,19.3976,64.1255,229.4869,0.9039
Spruce 1,119.0251,20.6295,64.1015,318.9918,1.0145
Spruce 3,123.5477,20.1879,59.9290,357.8178,0.8571
Spruce 1,132.3499,22.7379,60.9278,26.4101,1.0577
Spruce 1,137.1606,23.5048,59.8570,345.0651,0.9579
Spruce 1,140.7148,24.4322,59.7715,42.9482,0.9928
Spruce 1,151.1817,28.7912,63.8051,12.5427,1.0992
Spruce 3,157.1609,29.6167,60.7778,215.9898,0.9606
Spruce 3,163.5212,31.4181,60.5009,26.9782,0.9728
Spruce 3,168.8091,32.7198,59.6274,270.8319,0.9207
Spruce 1,174.3481,35.0625,64.2013,263.0541,0.9284
