# Tracked standalone tree placement — see StandaloneTreeCatalog.cs
prefab,worldX,worldY,worldZ,yawDeg,scale
Spruce 1,129.2982,12.6447,-73.5366,261.3411,0.9839
Spruce 1,131.6879,12.2520,-73.8969,99.5190,0.9368
Spruce 1,139.5011,11.0739,-75.7808,182.8221,0.9744
Spruce 1,144.8820,10.3079,-76.2318,26.7541,1.0841
Spruce 1,148.8868,9.8230,-78.3462,200.0879,0.9046
Spruce 1,-153.8184,5.2209,-67.4003,227.2905,1.0390
Spruce 3,-152.3106,4.8914,-68.5140,308.6920,0.9970
Spruce 3,-144.2000,3.4724,-69.0649,43.2147,1.1018
Spruce 1,-134.7904,2.4587,-68.2465,155.3996,1.1138
Spruce 1,-130.3184,2.3325,-67.8259,194.5089,0.8578
Spruce 1,-127.8008,2.3674,-66.7481,52.4083,1.0620
Spruce 1,-116.8557,3.2024,-68.8223,337.4440,1.1172
Spruce 3,-113.4118,3.6186,-69.1596,85.1561,1.0474
Spruce 1,-110.4849,3.9397,-68.5378,41.8215,1.0172
Spruce 3,-98.5531,5.6321,-68.3330,41.1757,1.0481
Spruce 1,-95.3667,6.1292,-67.7198,306.1915,1.0751
Spruce 1,-92.4925,6.7729,-69.5826,182.3364,0.8769
Spruce 1,-86.0626,8.0598,-70.1873,327.0319,0.9533
Spruce 3,-75.8777,10.1143,-69.1793,214.9213,1.1206
Spruce 1,-72.1308,10.8444,-68.0210,151.4930,1.0428
Spruce 3,-68.2807,11.6235,-68.0120,194.6921,1.1229
Spruce 3,-59.9678,13.2599,-71.1590,221.4115,1.0277
Spruce 1,-55.6358,13.9981,-70.8330,333.9936,0.8620
Spruce 3,-50.3291,14.7791,-70.2670,55.9086,0.8955
Spruce 3,-40.7976,15.6976,-69.0548,121.4836,1.0446
Spruce 3,-35.8738,15.8852,-67.0909,256.0216,0.8690
Spruce 3,66.7819,19.3473,-67.2134,210.7218,1.1280
Spruce 1,79.4471,19.7082,-70.3574,27.1800,0.9472
Spruce 1,83.2354,19.9468,-67.3488,321.3808,1.1371
Spruce 1,92.4694,19.4522,-71.5330,181.1120,1.1077
Spruce 3,97.5308,18.8100,-67.0375,192.3277,0.9116
Spruce 1,101.4596,18.3002,-71.2991,163.4329,1.0608
Spruce 1,108.7337,16.7223,-69.6956,323.4359,1.0338
Spruce 1,116.4274,14.8385,-67.0067,110.8925,1.0056
Spruce 1,118.6686,14.3636,-66.8979,68.3108,0.9531
Spruce 1,129.0713,12.5690,-70.1576,264.8505,0.9295
Spruce 1,135.0516,11.6285,-70.2181,72.3472,0.8657
Spruce 1,140.9733,10.7899,-71.7810,323.7921,0.9714
Spruce 1,144.2461,10.3329,-67.4893,190.1601,1.1110
Spruce 1,152.4310,9.4023,-68.6181,22.7393,0.8676
Spruce 3,-153.0238,5.5687,-61.6087,107.9976,1.0153
Spruce 1,-148.0713,4.4954,-64.3346,215.0472,0.8546
Spruce 1,-140.8828,3.2156,-65.9247,187.3347,1.1401
Spruce 1,-139.5483,3.4651,-60.8839,352.0346,0.9736
Spruce 3,-130.2917,2.4697,-63.2877,303.1234,1.0358
Spruce 3,-126.3421,2.4266,-63.2665,129.4501,1.0946
Spruce 1,-120.8105,2.6007,-60.9626,293.2801,0.9106
Spruce 3,-115.8396,2.9843,-61.9974,163.6259,1.0757
Spruce 1,-107.1921,3.9983,-62.5587,343.7576,1.0922
Spruce 1,-102.3291,4.7076,-63.0312,130.0572,0.9549
Spruce 1,-93.1851,6.2658,-63.5741,127.2400,0.8743
Spruce 1,-90.2361,6.7082,-61.2565,335.5247,1.0627
Spruce 3,-85.3048,7.7764,-62.4109,110.6789,1.0468
Spruce 1,-80.4202,9.0223,-66.1980,144.7121,0.8957
Spruce 1,-72.0509,10.5242,-60.7665,150.5583,1.1372
Spruce 1,-68.2330,11.5440,-65.4761,169.8705,1.0493
Spruce 1,-57.8110,13.5393,-65.8339,167.5583,0.9863
Spruce 3,-51.7364,14.3037,-61.2966,154.4471,1.1045
Spruce 1,-49.0832,14.7006,-62.0616,88.9162,1.0961
Spruce 3,-39.2812,15.7235,-66.4436,335.9691,1.0000
Spruce 1,-36.6311,15.7461,-63.3620,340.1085,1.1343
Spruce 3,48.2205,18.5508,-62.6955,96.0622,0.8956
Spruce 1,56.4620,18.9698,-64.2089,259.8163,1.0081
Spruce 1,62.0634,19.2864,-64.6876,181.6242,0.9142
Spruce 3,65.8102,19.3725,-66.2931,189.4520,0.8951
Spruce 3,74.3468,20.0423,-63.3890,84.3066,1.0837
Spruce 3,77.3476,20.1385,-63.1850,91.6274,0.9304
Spruce 1,84.4120,20.0536,-64.1719,271.1730,0.9272
Spruce 1,88.0852,19.8756,-62.8082,94.0224,1.1126
Spruce 3,99.2702,18.2923,-62.3972,138.7790,1.0850
Spruce 1,104.1514,17.2888,-62.5463,102.0334,1.0459
Spruce 1,109.3474,16.0325,-61.0470,81.8252,0.8541
Spruce 3,117.1095,14.4686,-62.6637,342.2071,1.1254
Spruce 1,119.1469,14.0808,-62.9505,82.0957,0.9317
Spruce 1,125.7352,12.9870,-65.4230,143.5108,0.9882
Spruce 3,134.1184,11.6120,-60.8032,200.2396,1.1168
Spruce 1,136.2440,11.3338,-61.3702,162.2225,0.9680
Spruce 1,145.3939,10.1883,-66.2400,217.7819,1.1454
Spruce 1,150.9590,9.5530,-61.5309,291.6036,0.8590
Spruce 1,-155.7511,6.4392,-56.5215,352.2062,1.1274
Spruce 1,-150.2793,5.4897,-57.8463,1.6636,1.0166
Spruce 1,-140.2595,3.7513,-58.9739,38.2038,1.0600
Spruce 1,-130.5268,2.7746,-57.7544,154.1373,0.8765
Spruce 1,-125.1968,2.5546,-57.6965,163.5488,0.9218
Spruce 3,-121.0081,2.6117,-56.4956,25.4780,1.0158
Spruce 3,-114.9856,2.9489,-56.5955,281.6350,0.8845
Spruce 1,-105.2823,4.0317,-55.0342,166.9653,1.0570
Spruce 3,-100.6152,4.7689,-58.1676,358.1731,0.9367
Spruce 3,-93.2525,5.9871,-57.6250,56.7536,0.9936
Spruce 3,-88.6432,6.7688,-54.8904,37.5181,0.8615
Spruce 3,-82.3506,8.1179,-56.7110,66.7126,1.1272
Spruce 1,-76.2074,9.3238,-55.0267,38.7339,1.0100
Spruce 1,-66.2078,11.3361,-54.9933,100.7403,1.0779
Spruce 3,-60.1206,12.6131,-56.7531,223.4459,0.9010
Spruce 1,-56.5244,13.4092,-59.0326,274.5204,1.0833
Spruce 1,-49.5630,14.4204,-58.1297,334.4461,0.9477
Spruce 1,-39.1870,15.5200,-60.4354,61.9548,0.9239
Spruce 1,37.9363,18.0579,-60.1588,168.7132,1.0845
Spruce 3,42.0201,18.5103,-58.2224,211.4893,1.1445
Spruce 3,45.6073,19.0368,-55.0990,83.9917,0.8586
Spruce 3,61.3338,19.6110,-60.4361,329.0233,1.0826
Spruce 3,69.4318,20.0732,-60.2100,226.0336,1.0995
Spruce 3,69.9101,20.0752,-60.4808,324.3016,1.0533
Spruce 3,76.0334,20.5435,-55.8272,71.8644,1.1140
Spruce 1,83.8476,20.2057,-59.7283,54.6090,1.0628
Spruce 1,89.0631,19.7577,-55.6363,76.5990,1.0390
Spruce 3,94.8733,18.8338,-56.2953,304.9221,1.0913
Spruce 1,101.5027,17.4601,-56.1890,21.5661,1.1001
Spruce 3,105.8419,16.3976,-54.5840,109.0520,1.0901
Spruce 3,116.4431,14.3798,-58.3252,289.0569,0.8876
Spruce 1,118.0840,14.1607,-60.3028,152.3805,0.8823
Spruce 3,135.3289,11.3599,-56.7572,253.1711,0.9059
Spruce 1,136.4455,11.2137,-56.7860,83.2971,0.9628
Spruce 1,146.3394,9.9567,-55.5153,213.5086,0.9636
Spruce 1,148.4227,9.7227,-55.5798,177.0259,0.9741
Spruce 1,-156.5586,6.9513,-52.0624,324.3357,1.1219
Spruce 1,-151.2318,6.4526,-49.5385,125.0686,0.9113
Spruce 3,-138.5801,4.2451,-51.7169,67.9138,1.0186
Spruce 3,-129.3087,3.0590,-52.3276,147.5367,0.8554
Spruce 1,-119.2646,2.7136,-54.0266,184.5315,0.9773
Spruce 3,-111.3255,3.3124,-51.3000,9.7015,0.8529
Spruce 1,-107.2717,3.7723,-51.0588,102.7523,1.0716
Spruce 1,-101.6487,4.5323,-52.4660,10.2542,0.9059
Spruce 1,-95.1459,5.5456,-51.8970,230.4209,0.8785
Spruce 3,-92.3630,5.9941,-48.6591,213.6651,1.0817
Spruce 1,-83.7068,7.5682,-48.9676,129.1753,1.0656
Spruce 1,-75.6178,9.2184,-50.5819,120.0952,1.0284
Spruce 1,-69.6655,10.3766,-50.3567,330.2917,0.9404
Spruce 1,-67.5592,10.9387,-52.9542,316.2625,1.0264
Spruce 1,-59.6635,12.3308,-51.4641,12.0387,1.1196
Spruce 1,-55.8677,12.9820,-51.0414,173.3134,1.0852
Spruce 1,-45.1664,14.5770,-50.9789,199.1107,0.9749
Spruce 1,-40.8042,15.1368,-53.9343,166.8185,0.9640
Spruce 1,36.0680,18.5314,-53.1366,269.3827,1.1366
Spruce 3,41.2090,18.8186,-54.0749,44.9073,0.8710
Spruce 1,45.7378,19.3905,-51.2312,246.2892,0.9612
Spruce 1,59.7020,20.1333,-52.7334,134.5371,1.0624
Spruce 1,64.8210,20.4072,-52.6550,333.2668,1.0256
Spruce 1,72.5315,20.8902,-49.0983,233.7554,0.9153
Spruce 1,77.3561,20.8304,-49.6743,139.4999,1.1462
Spruce 3,82.0935,20.5225,-51.7831,36.5296,0.9712
Spruce 3,90.1712,19.5697,-53.0983,136.5360,1.0203
Spruce 3,102.6219,17.0473,-53.3370,111.3703,1.1160
Spruce 3,107.8812,15.9222,-54.1243,234.5307,0.9045
Spruce 1,112.4285,14.8765,-52.2954,336.6763,1.0815
Spruce 3,135.1764,11.2198,-50.3182,332.1077,1.1332
Spruce 3,137.9113,10.8434,-49.0691,358.1555,1.1261
Spruce 1,144.2204,10.0789,-50.0833,222.1243,1.0294
Spruce 1,149.6799,9.4137,-48.8542,2.9983,1.0788
Spruce 3,-156.1555,7.3771,-46.3774,164.0792,0.9117
Spruce 3,-150.8116,6.7442,-45.3993,186.5957,0.9489
Spruce 1,-144.5901,5.7572,-45.8173,134.4113,1.0285
Spruce 1,-139.3524,5.1055,-43.9429,171.5646,1.1343
Spruce 1,-132.1248,4.1015,-43.7073,259.2229,0.8512
Spruce 1,-117.9332,3.2558,-42.8585,201.4103,1.1483
Spruce 1,-112.7333,3.2845,-47.1873,255.0685,1.0302
Spruce 3,-107.1694,3.8731,-45.5706,21.0094,1.1180
Spruce 3,-102.8897,4.4016,-46.0888,142.4200,0.8544
Spruce 1,-94.8840,5.5776,-47.1524,248.8142,1.0336
Spruce 3,-90.1516,6.3630,-46.7842,76.0803,1.0301
Spruce 1,-80.6426,8.0817,-45.5862,269.0342,0.9498
Spruce 1,-75.1108,9.0901,-42.9226,291.9570,1.0802
Spruce 3,-73.8197,9.4353,-47.2420,70.5867,0.9973
Spruce 1,-63.9805,11.2833,-46.6102,187.9392,0.9538
Spruce 3,-58.1065,12.3643,-46.4862,124.6077,1.0059
Spruce 3,-53.2809,13.1816,-45.3629,57.5045,0.9409
Spruce 3,-48.4491,13.9381,-44.8120,260.6211,0.9668
Spruce 1,28.6648,18.6088,-46.1979,218.6780,0.9163
Spruce 1,36.2150,19.2652,-45.4577,276.1697,0.9650
Spruce 1,40.1596,19.7276,-43.6174,69.8496,0.9811
Spruce 1,46.4994,20.1665,-43.3232,88.5065,1.0005
Spruce 1,57.1188,20.3656,-47.9421,134.4684,0.9616
Spruce 1,57.8998,20.6701,-44.6161,330.6759,1.0620
Spruce 3,63.9000,20.7861,-46.7144,339.7175,0.9441
Spruce 3,74.0588,20.9978,-47.2666,267.4079,0.9381
Spruce 1,81.8607,20.6652,-47.5449,25.2013,0.8847
Spruce 3,89.0450,19.7291,-48.1145,77.1732,1.0324
Spruce 1,95.1205,18.4724,-43.8511,283.3741,0.8828
Spruce 1,104.0678,16.3992,-43.4152,54.2377,1.0941
Spruce 3,109.7580,15.2137,-45.7107,319.1806,1.0962
Spruce 1,120.0054,13.3670,-42.6840,273.2365,0.8923
Spruce 1,126.3240,12.3871,-42.6909,26.6936,0.9812
Spruce 1,130.9963,11.7395,-48.4702,289.2114,0.9376
Spruce 1,137.3135,10.8697,-43.3362,97.9489,0.8957
Spruce 1,146.4551,9.7129,-42.6141,274.0113,1.0928
Spruce 1,153.0256,8.9681,-44.8029,168.1357,1.0311
Spruce 1,-155.6872,7.6946,-41.1249,229.8083,1.0817
Spruce 1,-146.9459,6.5866,-40.0884,106.4931,1.0058
Spruce 1,-146.1091,6.3129,-41.9903,212.3092,1.0586
Spruce 3,-137.3849,5.1809,-39.9078,55.5469,1.1244
Spruce 3,-129.5610,4.3898,-37.6912,237.3017,0.9787
Spruce 3,-120.1698,3.4637,-40.2211,255.4417,1.1088
Spruce 1,-114.0242,3.6963,-36.6781,228.9535,0.8586
Spruce 3,-106.8960,4.0587,-38.5773,283.3992,1.1226
Spruce 1,-101.5513,4.6742,-37.3609,227.2279,1.0748
Spruce 1,-94.1073,5.7198,-41.1826,272.7591,0.9992
Spruce 3,-90.4862,6.3048,-39.8044,178.1675,1.0527
Spruce 1,-80.9098,7.9897,-41.8202,1.8859,0.9702
Spruce 1,-76.3884,8.8465,-38.3618,239.0369,0.9592
Spruce 1,-72.2731,9.6225,-41.9092,296.2935,1.1175
Spruce 1,-67.3215,10.5662,-42.2282,108.6048,0.8633
Spruce 3,-57.2835,12.4447,-41.1179,285.4570,1.0941
Spruce 1,-55.4872,12.7624,-41.6229,131.6105,0.8815
Spruce 1,25.1529,19.1115,-38.2419,218.7697,0.9639
Spruce 1,32.4186,19.6125,-39.2156,359.4024,0.9484
Spruce 1,37.6038,19.6867,-42.2318,70.4101,0.8583
Spruce 1,41.4140,20.3709,-38.0336,342.2378,0.9527
Spruce 1,48.3996,20.6116,-39.7746,202.3254,1.0974
Spruce 3,52.3557,20.8494,-39.3873,198.8028,1.0475
Spruce 3,57.8514,21.2161,-37.8916,329.9303,1.0142
Spruce 1,69.3676,21.3408,-40.7460,27.1097,1.1083
Spruce 1,90.2391,19.5629,-38.7154,291.0654,0.9541
Spruce 3,97.7826,17.8631,-37.3318,58.6496,1.1147
Spruce 3,101.3340,17.0176,-40.2281,111.3530,0.9870
Spruce 3,116.1037,14.1815,-36.9114,226.7204,0.9404
Spruce 1,118.1167,13.7047,-41.2441,257.5988,1.0491
Spruce 1,125.0517,12.6321,-40.0733,201.3660,0.9576
Spruce 3,132.0407,11.6105,-40.3699,236.7299,1.1164
Spruce 1,137.3187,10.9532,-38.0377,37.0510,1.1220
Spruce 3,145.4397,9.8944,-37.9787,94.6494,1.1241
Spruce 3,149.8757,9.3353,-37.9041,115.2203,1.0762
Spruce 3,-153.1207,7.8811,-33.6877,187.0731,1.1005
Spruce 1,-146.9268,7.0075,-34.6289,213.9936,0.8520
Spruce 3,-145.1331,7.0386,-31.4381,340.8718,1.0764
Spruce 1,-137.7738,6.0280,-31.8762,139.4876,0.8757
Spruce 1,-134.3586,5.4716,-32.9802,347.3358,0.9095
Spruce 1,-126.4047,4.5311,-33.2777,112.0562,0.9703
Spruce 1,-119.5443,4.0423,-32.8907,235.6047,0.8616
Spruce 3,-110.7716,3.9277,-33.8048,259.3400,0.9605
Spruce 1,-104.5524,4.3836,-32.9061,312.0375,0.9437
Spruce 3,-99.6222,4.9684,-30.8048,288.0800,1.1400
Spruce 3,-94.7481,5.6450,-34.4318,103.7354,0.9599
Spruce 3,-90.6405,6.3046,-33.7929,58.3523,1.1111
Spruce 3,-84.1491,7.4212,-35.3568,33.6509,1.0586
Spruce 3,-76.7424,8.8783,-33.1467,354.1657,0.8801
Spruce 1,-74.4690,9.4176,-30.9824,139.6316,0.9596
Spruce 3,-65.9525,10.9869,-35.0096,51.6685,0.9494
Spruce 1,-60.0999,12.2427,-32.7834,243.9426,1.0302
Spruce 3,-55.6125,13.1397,-31.1937,121.0342,1.0751
Spruce 1,25.9724,19.8761,-31.8158,6.3607,0.8930
Spruce 3,33.0733,20.4349,-31.9988,275.0357,0.8546
Spruce 3,36.2815,20.3576,-34.8689,16.2359,1.1040
Spruce 3,42.9228,20.9775,-33.0333,35.7567,0.9959
Spruce 3,50.7366,21.1697,-35.1500,293.0132,0.9014
Spruce 1,57.2315,21.7583,-31.3132,322.2408,1.1319
Spruce 1,59.0481,21.7539,-31.9044,162.9180,0.9262
Spruce 1,85.1810,20.5366,-35.4928,185.3558,1.0033
Spruce 1,92.1012,19.1901,-33.8291,99.8839,0.9699
Spruce 1,96.2365,18.2420,-34.9430,190.3466,1.1037
Spruce 1,105.3222,16.3080,-31.3125,26.1926,0.8662
Spruce 1,106.7558,16.0103,-32.2945,254.1500,0.9993
Spruce 1,116.8875,14.2506,-32.3913,290.0775,1.0017
Spruce 1,122.6451,13.4112,-30.6191,93.3405,1.0352
Spruce 3,123.7928,13.1669,-32.0085,67.8129,0.9397
Spruce 1,131.9658,11.7895,-35.1449,288.7003,1.0353
Spruce 1,138.4886,10.8610,-35.9667,201.9032,1.1271
Spruce 1,146.9007,9.8106,-34.2041,95.1594,0.9126
Spruce 3,-155.2152,8.7243,-25.6691,18.3884,0.8771
Spruce 1,-147.7431,7.7822,-26.9357,19.6748,0.9953
Spruce 1,-142.5938,7.1471,-26.9819,73.5253,0.9190
Spruce 3,-140.3686,7.0473,-25.3057,57.9910,1.1475
Spruce 1,-131.5337,5.8397,-26.3259,99.4901,1.0952
Spruce 3,-125.7284,5.2598,-24.8317,147.2260,0.9950
Spruce 1,-114.5197,4.0294,-30.4421,248.5493,1.1066
Spruce 1,-109.9623,4.1379,-28.2906,74.1817,1.1337
Spruce 1,-102.6438,4.6449,-27.7894,162.7924,1.0966
Spruce 1,-96.5656,5.4391,-26.2747,199.9348,1.0616
Spruce 1,-90.9147,6.3470,-25.9411,218.0172,1.1080
Spruce 1,-81.8024,8.0681,-25.6156,250.8238,1.1069
Spruce 1,-74.9797,9.3469,-30.0483,89.2677,0.9419
Spruce 1,-71.7783,10.0186,-30.2760,276.3994,0.9519
Spruce 1,-66.8387,11.2670,-27.0975,136.0782,0.9390
Spruce 1,-58.0634,12.9189,-28.1729,221.0365,0.8554
Spruce 1,17.0709,19.5715,-26.2672,173.5613,0.9244
Spruce 1,26.5970,20.3448,-28.0795,87.2797,1.0188
Spruce 1,30.4717,20.9276,-25.7145,81.3107,1.0354
Spruce 3,37.4664,21.5448,-24.5176,158.6425,0.8798
Spruce 3,42.3534,21.5181,-27.5132,6.8364,1.1399
Spruce 1,46.2636,21.6330,-28.3723,10.0166,1.1141
Spruce 1,53.3735,22.1735,-25.4723,61.3814,1.0797
Spruce 3,71.8005,21.9422,-27.5257,117.2951,0.9174
Spruce 3,79.9226,21.2850,-27.6195,323.0323,1.0826
Spruce 1,86.8783,20.0942,-24.5409,205.8928,0.9267
Spruce 1,97.6898,17.8885,-27.0304,181.1605,0.9540
Spruce 1,100.2825,17.3453,-27.6223,239.6443,1.1266
Spruce 1,109.5264,15.6152,-26.8639,228.7269,1.1053
Spruce 3,116.1316,14.5831,-25.3754,201.5240,1.1335
Spruce 1,119.0887,14.1111,-26.4620,95.3969,1.0117
Spruce 3,126.9265,12.8348,-28.2959,263.4605,0.8604
Spruce 1,132.9434,11.9626,-27.2224,240.6172,0.9694
Spruce 1,138.1847,11.2856,-24.5739,128.5072,1.1166
Spruce 1,144.1169,10.4506,-26.3614,288.2482,0.8739
Spruce 1,-158.2712,9.2375,-22.8839,197.2865,1.0704
Spruce 1,-148.7882,8.6679,-19.1359,128.6792,0.8601
Spruce 3,-142.4088,7.4313,-24.0108,181.4971,1.0814
Spruce 1,-137.5484,6.8990,-23.3599,105.8511,0.8899
Spruce 1,-134.2542,6.4744,-23.4052,126.0202,1.0878
Spruce 1,-123.6350,5.2482,-20.9721,96.8552,1.0250
Spruce 1,-121.7036,5.0503,-20.0707,115.5214,0.9255
Spruce 3,-112.3134,4.3667,-19.5696,330.9497,0.8603
Spruce 3,-108.0422,4.4187,-19.1065,107.0978,0.8795
Spruce 1,-102.0150,4.8781,-18.7117,68.2153,1.1321
Spruce 3,-97.2664,5.4872,-18.5222,100.2366,1.1412
Spruce 1,-87.3660,7.0219,-23.9612,262.3870,0.9654
Spruce 3,-86.3161,7.3333,-19.8277,77.8942,1.0794
Spruce 3,-74.8381,9.6490,-24.0132,287.3025,0.9852
Spruce 1,-70.4787,10.6883,-23.3429,315.3833,0.9141
Spruce 1,-67.6476,11.4608,-21.2137,333.9186,0.9985
Spruce 1,21.1324,20.5166,-21.7775,113.8628,0.8884
Spruce 1,21.5014,20.8673,-18.9485,13.1606,1.1123
Spruce 3,31.0725,21.4488,-21.3680,317.2792,0.8715
Spruce 3,33.7577,21.7518,-20.3066,99.7735,0.9045
Spruce 1,42.9316,22.3016,-20.0367,60.2495,0.9210
Spruce 1,49.5153,22.2579,-23.3045,202.2701,1.0259
Spruce 3,56.6541,22.3276,-24.3038,71.1752,0.8602
Spruce 3,61.1514,22.5955,-18.8878,218.7825,0.8922
Spruce 1,72.0357,21.9278,-19.4374,57.8423,0.9883
Spruce 1,80.3122,21.0605,-21.7149,50.9247,1.0281
Spruce 3,94.1716,18.3094,-19.3540,291.3571,1.0416
Spruce 1,104.1041,16.3588,-19.2747,205.5778,0.9008
Spruce 3,109.2844,15.5533,-20.4471,41.7297,0.9293
Spruce 1,116.5723,14.4227,-19.3820,152.9106,1.0903
Spruce 1,119.3276,14.0827,-21.5617,186.0778,1.0619
Spruce 1,125.7833,13.0871,-20.3877,261.3225,1.1405
Spruce 1,129.8831,12.4758,-20.6052,178.7841,1.1484
Spruce 1,135.9161,11.5914,-19.1929,252.1619,1.0895
Spruce 3,-153.6183,9.5237,-15.5888,62.7068,0.9099
Spruce 1,-148.1102,8.8299,-16.7693,5.7842,0.9798
Spruce 3,-141.2086,8.1819,-14.7167,43.8649,0.9263
Spruce 1,-138.0273,7.4732,-17.9582,159.5909,0.9533
Spruce 1,-131.5569,6.8452,-12.5603,276.4142,1.1138
Spruce 1,-128.3206,6.2851,-12.6849,36.2017,1.0827
Spruce 3,-121.7094,5.1437,-17.3328,318.3734,1.0711
Spruce 1,-116.3599,4.6293,-15.7856,82.1559,0.8866
Spruce 1,-107.9253,4.5130,-14.3857,37.5454,1.0231
Spruce 3,-99.3536,5.2557,-15.9720,136.0650,0.9640
Spruce 3,-94.8891,5.9444,-14.2410,347.6130,0.9194
Spruce 1,-87.5579,7.1986,-16.0825,48.9441,0.9796
Spruce 3,-81.9253,8.4662,-12.8761,315.3460,0.9497
Spruce 3,-76.3758,9.7414,-13.6076,32.4577,0.9610
Spruce 1,-68.7418,11.5355,-14.8720,2.1116,0.8848
Spruce 1,-63.6711,12.6860,-13.8584,324.6282,1.0825
Spruce 1,16.9916,20.8312,-14.5527,21.0298,0.8957
Spruce 1,26.8365,21.6070,-16.8078,155.4321,1.0057
Spruce 3,33.2474,22.0419,-17.2209,99.0727,0.9837
Spruce 1,34.8390,22.1030,-17.6107,206.1867,0.9884
Spruce 3,42.7557,22.6979,-15.6981,265.7812,1.0017
Spruce 1,50.7869,23.0343,-13.6760,41.4223,1.1053
Spruce 3,51.9231,22.9872,-14.4126,62.4025,0.9955
Spruce 3,62.0257,22.6246,-16.3490,263.1699,1.1482
Spruce 1,64.1295,22.5033,-15.3588,192.2006,0.8577
Spruce 1,74.6201,21.6202,-18.2461,294.9026,0.8900
Spruce 3,77.5718,20.8641,-12.8447,163.6287,1.1012
Spruce 3,86.1896,19.3503,-12.5051,60.8181,0.9742
Spruce 3,88.0125,19.0471,-13.0066,127.0485,0.9712
Spruce 1,95.1600,17.9516,-17.1474,184.5289,0.9317
Spruce 1,104.6880,16.0053,-15.3237,165.4142,1.0691
Spruce 3,105.6145,16.0555,-18.4993,315.5758,1.1416
Spruce 3,128.0186,12.6687,-17.6823,10.9491,0.8952
Spruce 3,131.7504,11.9408,-13.9192,297.0007,0.9114
Spruce 3,-154.7325,10.3235,-8.3874,340.6240,1.0362
Spruce 1,-147.6046,9.5151,-8.7868,153.7565,0.9633
Spruce 3,-141.8110,8.6239,-10.3034,115.8383,1.0113
Spruce 3,-137.2787,8.0483,-8.4052,77.9858,1.0428
Spruce 1,-131.9565,6.9380,-12.0508,269.6811,1.1167
Spruce 1,-127.1452,6.1510,-10.5517,94.2433,0.8779
Spruce 3,-121.4520,5.3224,-6.8766,86.5264,1.0669
Spruce 3,-115.5797,4.6693,-9.1075,337.3918,0.8757
Spruce 1,-99.9128,5.2994,-8.8801,320.7874,0.9692
Spruce 1,-94.5474,6.0788,-9.4806,70.9929,1.0046
Spruce 3,-90.0280,6.8687,-9.7632,129.2340,1.0184
Spruce 3,-85.9851,7.7131,-7.2698,43.2693,0.9999
Spruce 1,-80.5197,8.8183,-11.8046,146.0932,1.1058
Spruce 1,-74.4011,10.3263,-10.7167,25.2649,1.1439
Spruce 3,-65.1810,12.5434,-8.2679,108.7170,1.0533
Spruce 3,7.8958,20.4242,-6.5507,123.5453,0.9610
Spruce 3,10.1236,20.4072,-9.8297,272.4906,1.0645
Spruce 3,16.2840,21.1316,-10.9437,187.1786,1.0896
Spruce 1,23.6639,22.3012,-7.4487,132.9667,0.8512
Spruce 3,28.9998,22.4374,-10.4858,222.5694,0.8855
Spruce 1,35.5938,22.9459,-9.4488,96.3610,0.9063
Spruce 3,41.2620,23.3903,-6.9316,199.5905,0.9592
Spruce 1,47.6112,23.2861,-9.6392,319.9501,1.0457
Spruce 3,53.2590,23.1689,-10.3994,276.2339,1.0742
Spruce 1,67.4850,22.0989,-11.1761,98.0926,1.0287
Spruce 1,73.9232,21.2395,-10.7743,32.3599,0.9716
Spruce 3,79.9365,20.0387,-7.9902,41.5670,1.0311
Spruce 1,84.1373,19.4734,-9.8162,221.1711,0.9133
Spruce 1,89.0815,18.6554,-11.0339,199.4864,1.1177
Spruce 1,96.2848,17.2965,-11.8083,192.1613,1.1225
Spruce 1,100.3765,16.3873,-10.3929,300.9713,0.9071
Spruce 3,106.1036,15.4539,-11.4012,65.7136,0.8589
Spruce 3,127.8243,12.1237,-9.2833,66.9754,0.9355
Spruce 3,-157.8749,10.7797,-6.2499,79.1161,1.0391
Spruce 3,-151.3937,10.5194,-1.2711,199.0646,0.9690
Spruce 1,-141.7771,9.1859,-1.8938,279.1577,0.9294
Spruce 1,-137.9976,8.2940,-6.3296,34.2697,0.8527
Spruce 1,-129.2135,6.6990,-5.5212,298.8980,1.0918
Spruce 1,-123.2592,5.6037,-6.4641,286.1286,1.1086
Spruce 1,-120.1892,5.2014,-4.7275,25.4231,0.8644
Spruce 1,-112.7689,4.5980,-5.1230,25.3029,0.8913
Spruce 1,-108.8839,4.6058,-4.4909,313.5308,1.1450
Spruce 3,-101.4462,5.1372,-5.4229,312.0884,1.0238
Spruce 3,-95.3821,5.9778,-3.2104,61.7388,0.9499
Spruce 3,-86.8537,7.5450,-6.3580,121.6672,1.0900
Spruce 1,-85.4296,7.9020,-2.3461,57.4186,1.0305
Spruce 3,-77.5496,9.7254,-4.3411,52.2901,0.9082
Spruce 1,-73.3746,10.7738,-3.6433,294.3038,1.1316
Spruce 3,-19.1366,16.8576,-1.9861,210.7309,1.1151
Spruce 3,6.1100,20.4287,-3.8964,154.4263,0.8656
Spruce 3,15.1348,21.7688,-3.4074,355.9785,0.8856
Spruce 3,15.8027,21.8355,-3.5780,33.2451,1.0955
Spruce 1,21.9190,22.4250,-4.4903,102.5569,0.8772
Spruce 1,27.9420,22.7913,-6.0627,260.5674,1.1381
Spruce 1,46.0497,23.5739,-5.2330,173.2651,0.8966
Spruce 1,59.3951,22.8498,-5.2103,201.4204,0.9886
