mode,hole,surface_target,target_v_horizontal_mps,target_spin_rpm,actual_v_at_contact_mps,first_contact_pos_x,first_contact_pos_y,first_contact_pos_z,end_pos_x,end_pos_y,end_pos_z,end_surface,roll_distance_m,bounce_count,sim_duration_s,sample_id,timestamp_iso
putt,1,Green,1.8,0,1.830,-238.4077,10.2602,-75.7730,-234.8743,10.1964,-75.7730,Green,3.5333,0,7.5190,3,2026-05-18T09:51:23.9809920+02:00
putt,1,Green,2.5,0,2.500,-238.4077,10.2602,-75.7730,-233.5403,10.1630,-75.7730,Green,4.8674,0,8.1397,1,2026-05-18T09:51:24.3214470+02:00
putt,1,Green,2.5,0,2.500,-238.4077,10.2602,-75.7730,-233.5403,10.1630,-75.7730,Green,4.8674,0,8.1397,2,2026-05-18T09:51:24.6666230+02:00
putt,1,Green,2.5,0,2.500,-238.4077,10.2602,-75.7730,-233.5403,10.1630,-75.7730,Green,4.8674,0,8.1397,3,2026-05-18T09:51:25.0128990+02:00
putt,1,Green,3.5,0,3.500,-238.4077,10.2602,-75.7730,-231.5481,10.1129,-75.7730,Green,6.8596,0,8.8145,1,2026-05-18T09:51:25.3629030+02:00
putt,1,Green,3.5,0,3.500,-238.4077,10.2602,-75.7730,-231.5481,10.1129,-75.7730,Green,6.8596,0,8.8145,2,2026-05-18T09:51:25.7027370+02:00
putt,1,Green,3.5,0,3.500,-238.4077,10.2602,-75.7730,-231.5481,10.1129,-75.7730,Green,6.8596,0,8.8145,3,2026-05-18T09:51:26.0319750+02:00
putt,1,Green,5.0,0,5.000,-238.4077,10.2602,-75.7730,-228.5580,10.0314,-75.7730,Green,9.8496,0,9.5268,1,2026-05-18T09:51:26.3754920+02:00
putt,1,Green,5.0,0,5.000,-238.4077,10.2602,-75.7730,-228.5580,10.0314,-75.7730,Green,9.8496,0,9.5268,2,2026-05-18T09:51:26.7178320+02:00
putt,1,Green,5.0,0,5.000,-238.4077,10.2602,-75.7730,-228.5580,10.0314,-75.7730,Green,9.8496,0,9.5268,3,2026-05-18T09:51:27.0481180+02:00
putt,1,Green,7.0,0,7.000,-238.4077,10.2602,-75.7730,-224.5705,9.9055,-75.7730,Green,13.8371,0,10.1975,1,2026-05-18T09:51:27.3772350+02:00
putt,1,Green,7.0,0,7.000,-238.4077,10.2602,-75.7730,-224.5705,9.9055,-75.7730,Green,13.8371,0,10.1975,2,2026-05-18T09:51:27.7150430+02:00
putt,1,Green,7.0,0,7.000,-238.4077,10.2602,-75.7730,-224.5705,9.9055,-75.7730,Green,13.8371,0,10.1975,3,2026-05-18T09:51:28.0504770+02:00
putt,1,Fairway,0.5,0,0.500,-280.4077,9.0233,-133.7730,-279.7519,8.9548,-133.7730,Fairway,0.6558,1,4.2686,1,2026-05-18T09:51:28.3719740+02:00
putt,1,Fairway,0.5,0,0.500,-280.4077,9.0233,-133.7730,-279.7519,8.9548,-133.7730,Fairway,0.6558,1,4.2686,2,2026-05-18T09:51:28.7128160+02:00
putt,1,Fairway,0.5,0,0.500,-280.4077,9.0233,-133.7730,-279.7519,8.9548,-133.7730,Fairway,0.6558,1,4.2686,3,2026-05-18T09:51:29.0467100+02:00
putt,1,Fairway,1.0,0,1.000,-280.4077,9.0233,-133.7730,-278.5254,8.7854,-133.7730,Fairway,1.8823,1,8.0082,1,2026-05-18T09:51:29.3749810+02:00
putt,1,Fairway,1.0,0,1.000,-280.4077,9.0233,-133.7730,-278.5254,8.7854,-133.7730,Fairway,1.8823,1,8.0082,2,2026-05-18T09:51:29.7474340+02:00
putt,1,Fairway,1.0,0,1.000,-280.4077,9.0233,-133.7730,-278.5254,8.7854,-133.7730,Fairway,1.8823,1,8.0082,3,2026-05-18T09:51:30.0855690+02:00
putt,1,Fairway,1.8,0,1.830,-280.4077,9.0233,-133.7730,-276.4289,8.4975,-133.7730,Fairway,3.9788,1,11.3255,1,2026-05-18T09:51:30.4263360+02:00
putt,1,Fairway,1.8,0,1.830,-280.4077,9.0233,-133.7730,-276.4289,8.4975,-133.7730,Fairway,3.9788,1,11.3255,2,2026-05-18T09:51:30.7652150+02:00
putt,1,Fairway,1.8,0,1.830,-280.4077,9.0233,-133.7730,-276.4289,8.4975,-133.7730,Fairway,3.9788,1,11.3255,3,2026-05-18T09:51:31.1115360+02:00
putt,1,Fairway,2.5,0,2.500,-280.4077,9.0233,-133.7730,-274.7012,8.2613,-133.7730,Fairway,5.7065,1,13.0556,1,2026-05-18T09:51:31.4598300+02:00
putt,1,Fairway,2.5,0,2.500,-280.4077,9.0233,-133.7730,-274.7012,8.2613,-133.7730,Fairway,5.7065,1,13.0556,2,2026-05-18T09:51:31.7897060+02:00
putt,1,Fairway,2.5,0,2.500,-280.4077,9.0233,-133.7730,-274.7012,8.2613,-133.7730,Fairway,5.7065,1,13.0556,3,2026-05-18T09:51:32.1170660+02:00
putt,1,Fairway,3.5,0,3.500,-280.4077,9.0233,-133.7730,-272.0803,7.9073,-133.7730,Fairway,8.3273,1,14.9273,1,2026-05-18T09:51:32.4636210+02:00
putt,1,Fairway,3.5,0,3.500,-280.4077,9.0233,-133.7730,-272.0803,7.9073,-133.7730,Fairway,8.3273,1,14.9273,2,2026-05-18T09:51:32.8238720+02:00
putt,1,Fairway,3.5,0,3.500,-280.4077,9.0233,-133.7730,-272.0803,7.9073,-133.7730,Fairway,8.3273,1,14.9273,3,2026-05-18T09:51:33.1800100+02:00
putt,1,Fairway,5.0,0,5.000,-280.4077,9.0233,-133.7730,-277.2592,8.6113,-133.7730,Fairway,3.1485,3,8.4734,1,2026-05-18T09:51:33.5270680+02:00
putt,1,Fairway,5.0,0,5.000,-280.4077,9.0233,-133.7730,-277.2592,8.6113,-133.7730,Fairway,3.1485,3,8.4734,2,2026-05-18T09:51:33.8689330+02:00
putt,1,Fairway,5.0,0,5.000,-280.4077,9.0233,-133.7730,-277.2592,8.6113,-133.7730,Fairway,3.1485,3,8.4734,3,2026-05-18T09:51:34.2212240+02:00
putt,1,Fairway,7.0,0,7.000,-280.4077,9.0233,-133.7730,-276.8528,8.5556,-133.7730,Fairway,3.5549,4,6.2577,1,2026-05-18T09:51:34.5771430+02:00
putt,1,Fairway,7.0,0,7.000,-280.4077,9.0233,-133.7730,-276.8528,8.5556,-133.7730,Fairway,3.5549,4,6.2577,2,2026-05-18T09:51:34.9151910+02:00
putt,1,Fairway,7.0,0,7.000,-280.4077,9.0233,-133.7730,-276.8528,8.5556,-133.7730,Fairway,3.5549,4,6.2577,3,2026-05-18T09:51:35.2530790+02:00
