# Tracked standalone tree placement — see StandaloneTreeCatalog.cs
prefab,worldX,worldY,worldZ,yawDeg,scale
Spruce 1,-7.3074,12.6312,-169.2035,316.5926,0.9604
Spruce 1,0.0556,13.8917,-165.6385,187.8919,0.8847
Spruce 1,3.7376,13.7580,-168.2225,183.4588,0.9704
Spruce 3,7.6528,14.0680,-170.0327,174.9064,0.8788
Spruce 3,15.9925,15.2883,-170.4980,207.2488,0.9362
Spruce 3,22.3467,15.0204,-170.4803,252.4357,1.1250
Spruce 3,26.9129,13.6256,-171.5950,353.3402,1.0794
Spruce 3,33.5964,11.7094,-167.5489,306.4398,1.1352
Spruce 3,38.7375,9.7341,-165.6754,185.0742,0.9921
Spruce 3,43.4400,7.6364,-166.4630,129.9034,0.9546
Spruce 3,54.6246,5.0768,-167.9649,204.4622,0.9008
Spruce 1,57.5907,4.9969,-168.3032,118.7927,1.0876
Spruce 1,64.9359,5.5274,-169.7321,76.1187,0.9743
Spruce 1,69.7327,6.2688,-167.9262,30.6772,0.9760
Spruce 3,75.6018,7.0952,-170.0152,73.6581,0.9235
Spruce 1,82.0678,7.8804,-170.3996,183.8474,1.0819
Spruce 1,89.2096,8.5671,-168.5292,277.9603,1.0168
Spruce 3,95.2778,8.8516,-169.2930,200.9004,0.9090
Spruce 1,102.2995,9.0713,-168.4707,73.2886,1.0362
Spruce 1,108.8696,9.1282,-168.8744,24.1152,0.9287
Spruce 1,111.7663,9.1925,-168.8156,336.7988,0.9290
Spruce 1,119.0398,9.5860,-167.0337,23.3921,1.1394
Spruce 1,122.3902,9.6101,-170.5608,229.2162,0.9344
Spruce 3,127.8650,10.2925,-165.7345,182.4495,1.0427
Spruce 1,133.4256,10.8459,-166.6142,75.7051,1.1086
Spruce 1,144.4725,12.3330,-171.2447,84.4855,0.8624
Spruce 1,145.3422,12.3263,-167.8150,20.8717,1.0618
Spruce 1,152.4252,13.5694,-170.0587,38.5733,1.0361
Spruce 3,162.7115,15.4709,-171.5213,120.4855,0.8895
Spruce 3,167.2604,16.0826,-170.7541,24.3864,1.1452
Spruce 1,-153.3381,25.7948,-163.2415,218.0693,0.8595
Spruce 3,-145.7275,25.6456,-163.6197,213.3157,0.8549
Spruce 1,-142.5951,25.6837,-161.5532,316.4250,0.9723
Spruce 3,-106.1354,23.2103,-164.1609,205.8150,0.9227
Spruce 3,-25.3057,15.0113,-164.3703,96.8552,1.0133
Spruce 1,-20.1301,14.5874,-163.8167,160.0421,0.9963
Spruce 3,-11.6178,14.5658,-161.3968,160.9050,1.0862
Spruce 3,-10.8591,14.8110,-160.2614,56.4116,0.8601
Spruce 3,-2.7515,15.1118,-160.0335,311.7546,1.0855
Spruce 3,2.8274,14.9560,-162.9851,56.5858,1.0854
Spruce 1,9.7597,15.9914,-163.7284,298.3868,1.0740
Spruce 1,17.5836,18.1937,-159.6127,11.3122,0.9459
Spruce 1,19.7058,16.9684,-163.6403,307.2349,1.0513
Spruce 3,30.7023,14.2791,-162.6374,62.5059,0.8889
Spruce 1,32.2224,13.3502,-163.4895,211.8554,0.8607
Spruce 1,41.1279,9.0264,-164.0599,350.2095,1.0535
Spruce 1,43.2549,8.6230,-161.7962,357.4626,0.9491
Spruce 1,52.5107,5.9218,-162.3952,248.8875,1.1375
Spruce 1,55.1536,5.5456,-163.0990,17.0655,0.8507
Spruce 1,61.2888,5.4990,-163.6272,332.6189,1.1295
Spruce 1,71.8648,6.7983,-162.4612,346.2437,1.0334
Spruce 1,79.8353,7.7788,-164.6501,330.1203,0.9997
Spruce 3,89.8168,8.8147,-163.5197,271.8025,0.9926
Spruce 1,92.6607,9.0619,-161.5324,96.4148,0.9724
Spruce 1,102.7757,9.2816,-162.9702,325.0541,1.0836
Spruce 1,105.1856,9.2630,-159.6713,352.5536,0.9552
Spruce 1,109.9458,9.2887,-161.0728,36.1332,1.0033
Spruce 3,120.8125,9.7214,-163.3878,145.1696,1.0369
Spruce 1,121.4558,9.6700,-160.7448,224.0477,0.8801
Spruce 1,127.6627,10.2728,-165.5700,21.7294,0.9354
Spruce 1,136.6467,10.8498,-161.6704,204.7842,1.0104
Spruce 1,139.6218,11.2323,-162.8710,215.2042,0.9091
Spruce 3,145.9066,11.7084,-161.9423,276.3743,1.0059
Spruce 1,151.2897,12.7116,-164.5417,286.0509,0.9625
Spruce 3,162.4485,13.2033,-160.8910,72.0662,0.8514
Spruce 1,163.9205,14.2191,-164.1249,288.2925,0.8969
Spruce 1,-143.2969,25.8721,-159.5696,250.6219,0.9056
Spruce 1,-142.7984,25.9725,-158.0372,242.2229,0.8532
Spruce 3,-134.9547,25.6927,-156.1055,70.9657,1.0056
Spruce 1,-104.5576,23.2474,-159.4380,261.6274,0.9241
Spruce 1,-98.8757,22.9388,-156.5526,288.5197,0.9320
Spruce 1,-22.3089,15.7540,-158.6492,192.1437,1.0835
Spruce 1,-16.2762,15.7598,-156.5825,281.1491,0.8678
Spruce 3,-8.6397,16.2948,-153.7518,160.6807,0.9104
Spruce 3,-0.5943,16.0451,-157.3621,104.2125,1.0277
Spruce 1,2.7086,17.0273,-155.5489,149.2860,1.0063
Spruce 1,10.0970,18.2859,-156.1680,280.9175,1.0223
Spruce 1,13.4959,18.2647,-158.1632,65.5717,0.9143
Spruce 3,22.3848,19.4813,-154.8684,226.7521,0.9131
Spruce 3,28.8382,16.0653,-159.3606,176.4086,1.0878
Spruce 1,36.1949,13.1619,-157.2500,302.1540,1.0551
Spruce 3,37.7703,13.3606,-153.8404,316.4998,0.9187
Spruce 3,45.6400,9.1124,-155.3684,9.3217,0.9591
Spruce 3,52.2918,6.4886,-158.8508,254.3950,0.9337
Spruce 3,55.9235,6.8587,-153.9057,320.5928,0.8557
Spruce 1,66.6741,6.7000,-156.4618,236.9219,1.1387
Spruce 3,68.4693,6.5620,-159.5349,200.5939,0.8593
Spruce 3,83.2171,8.7146,-155.1891,190.9967,0.8843
Spruce 3,89.8302,9.0378,-157.5893,3.4504,1.1052
Spruce 1,93.9674,9.1935,-158.4926,29.2475,1.0019
Spruce 1,99.3628,9.2801,-159.0829,280.3379,1.1225
Spruce 3,106.3707,9.0582,-154.8420,145.1541,1.0291
Spruce 3,113.5290,9.0829,-156.1750,16.1615,0.9762
Spruce 3,119.5380,9.1435,-154.7609,154.9308,1.0122
Spruce 1,122.3911,9.3791,-155.8884,54.8506,1.0345
Spruce 3,139.2709,10.4830,-157.3670,55.9086,0.8955
Spruce 3,148.8024,10.8864,-156.1548,121.4836,1.0446
Spruce 3,153.7262,10.7888,-154.1909,256.0216,0.8690
Spruce 3,161.7543,12.4203,-158.2448,290.0300,0.9489
Spruce 1,164.6195,11.9434,-155.5217,27.4055,1.0146
Spruce 1,-143.1047,26.4931,-150.2388,150.9131,1.1121
Spruce 1,-140.0261,26.5762,-148.8275,56.7829,0.8684
Spruce 1,-133.5164,25.8723,-153.0314,199.9123,0.9671
Spruce 3,-100.4970,23.2116,-151.8146,344.5767,0.8741
Spruce 1,-15.7314,17.2773,-147.9979,68.3108,0.9531
Spruce 1,-5.3287,17.0350,-151.2576,264.8505,0.9295
Spruce 1,0.6516,17.7872,-151.3181,72.3472,0.8657
Spruce 1,6.5734,18.5293,-152.8810,323.7921,0.9714
Spruce 1,9.8462,20.4707,-148.5893,190.1601,1.1110
Spruce 1,18.0310,21.4880,-149.7181,22.7393,0.8676
Spruce 3,24.5762,21.2556,-148.7087,107.9976,1.0153
Spruce 1,29.5287,18.5143,-151.4346,215.0472,0.8546
Spruce 1,36.7172,14.2016,-153.0247,187.3347,1.1401
Spruce 1,38.0517,15.1199,-147.9839,352.0346,0.9736
Spruce 3,47.3083,9.7172,-150.3877,303.1234,1.0358
Spruce 3,51.2579,8.4605,-150.3665,129.4501,1.0946
Spruce 1,56.7895,8.1214,-148.0626,293.2801,0.9106
Spruce 3,61.7604,7.7396,-149.0974,163.6259,1.0757
Spruce 1,88.5188,9.2705,-151.0326,321.8918,0.9584
Spruce 1,93.9759,9.2618,-153.2660,138.8330,0.9560
Spruce 3,102.2936,9.1145,-153.5358,74.7096,1.1296
Spruce 3,107.1391,8.7140,-149.7151,7.7885,0.9422
Spruce 1,109.3520,8.8956,-153.2692,149.9487,0.9706
Spruce 3,120.7835,8.8617,-151.1574,19.0218,0.9755
Spruce 3,122.0739,9.0760,-152.7962,284.3432,0.9916
Spruce 3,135.7753,9.3747,-150.8074,347.2914,1.1102
Spruce 1,144.1404,9.6795,-151.0259,97.7509,1.0719
Spruce 3,149.9713,10.1443,-152.1181,255.2032,0.8528
Spruce 1,154.0493,9.5405,-148.0005,99.2495,1.0069
Spruce 3,162.7367,9.9361,-147.9315,35.4048,0.8742
Spruce 1,167.0258,11.1503,-151.7964,124.6937,1.0720
Spruce 3,-138.6109,26.7113,-146.6550,211.2776,1.0552
Spruce 1,-132.6880,26.6914,-144.3596,228.2720,0.9885
Spruce 1,-97.6633,23.2019,-146.3159,12.4112,0.9680
Spruce 1,-90.8817,22.7919,-146.6971,186.6590,1.0948
Spruce 1,-82.9818,22.4216,-142.9269,198.9027,0.9449
Spruce 1,-19.8950,17.9881,-143.6820,327.1810,1.0449
Spruce 1,-13.5909,17.3497,-147.5171,230.1806,1.1330
Spruce 3,-5.2367,18.6776,-142.0928,212.9684,0.9348
Spruce 1,-3.5009,18.2766,-145.9659,64.6230,0.9643
Spruce 1,2.7937,19.6308,-144.8355,341.8081,1.0834
Spruce 1,11.8663,22.5543,-142.2641,307.7888,0.8897
Spruce 1,14.3174,22.3826,-145.2399,15.6015,1.0472
Spruce 3,19.8737,24.0798,-141.6928,298.1440,1.0255
Spruce 3,25.7024,21.4272,-147.4207,238.7081,0.9899
Spruce 3,32.0529,20.7688,-142.0515,159.2249,0.9635
Spruce 1,39.3971,15.6258,-144.2675,132.5990,1.0312
Spruce 1,43.3405,12.7961,-146.0739,38.2038,1.0600
Spruce 1,53.0732,9.5970,-144.8544,154.1373,0.8765
Spruce 1,58.4032,8.9723,-144.7965,163.5488,0.9218
Spruce 3,62.5919,9.3654,-143.5956,25.4780,1.0158
Spruce 3,68.6144,9.6972,-143.6955,281.6350,0.8845
Spruce 1,87.8328,9.6806,-143.6652,104.0347,1.1040
Spruce 1,97.0196,8.9522,-142.3025,172.3358,1.1215
Spruce 3,97.9959,8.9259,-143.6932,13.7955,1.0665
Spruce 3,103.6753,8.4870,-143.4006,332.6953,1.0717
Spruce 1,120.5233,8.2735,-144.8885,143.1594,0.8823
Spruce 3,122.9832,8.3840,-145.2578,273.4441,0.9184
Spruce 3,128.7290,8.5546,-145.1706,61.2448,1.0817
Spruce 1,136.7741,8.9748,-147.5744,280.0111,1.0214
Spruce 1,143.6254,8.9928,-146.6130,117.2905,0.9759
Spruce 1,150.6241,8.6100,-142.2370,88.7262,0.8747
Spruce 1,152.0826,9.1523,-146.0783,267.6944,1.0720
Spruce 1,162.6709,9.5001,-145.7204,201.8628,1.0292
Spruce 1,163.5828,8.8846,-141.6776,133.6689,0.9694
Spruce 3,-146.5050,26.3537,-135.8327,40.9142,0.8671
Spruce 1,-138.2593,27.1535,-138.7881,300.7331,0.9639
Spruce 1,-131.0598,27.2049,-138.0752,318.4086,1.1201
Spruce 1,-130.7775,26.9863,-140.2001,233.0279,1.0969
Spruce 1,-15.8357,18.8017,-136.5975,354.9622,0.8696
Spruce 1,-7.1288,19.1571,-136.7971,130.4865,1.0997
Spruce 3,0.5081,19.8021,-140.8477,11.8337,0.8817
Spruce 1,3.1702,20.4020,-140.9533,316.1779,1.0056
Spruce 3,12.9289,23.7503,-137.8572,253.1711,0.9059
Spruce 1,14.0455,24.0516,-137.8860,83.2971,0.9628
Spruce 1,23.9394,25.3980,-136.6153,213.5086,0.9636
Spruce 1,26.0228,25.0312,-136.6798,177.0259,0.9741
Spruce 1,33.0414,21.3317,-139.1624,324.3357,1.1219
Spruce 1,38.3682,19.2065,-136.6385,125.0686,0.9113
Spruce 1,47.0342,13.4693,-139.3136,265.9248,0.9892
Spruce 3,52.4215,11.2751,-140.4681,295.2301,0.9586
Spruce 3,55.1573,11.3073,-139.1411,197.1226,1.0302
Spruce 1,61.5234,11.3553,-138.2000,313.4680,1.0038
Spruce 1,82.3283,10.7159,-138.1588,102.7523,1.0716
Spruce 1,87.9513,9.8756,-139.5660,10.2542,0.9059
Spruce 1,94.4541,9.1021,-138.9970,230.4209,0.8785
Spruce 3,97.2370,8.6591,-135.7591,213.6651,1.0817
Spruce 1,105.8932,7.9029,-136.0676,129.1753,1.0656
Spruce 1,113.9822,7.7025,-137.6819,120.0952,1.0284
Spruce 1,119.9345,7.7353,-137.4567,330.2917,0.9404
Spruce 1,122.0408,7.9437,-140.0542,316.2625,1.0264
Spruce 1,129.9365,8.0510,-138.5641,12.0387,1.1196
Spruce 1,141.8809,8.1097,-136.8952,211.2657,1.1192
Spruce 1,146.2574,8.2703,-139.1030,33.9443,1.0373
Spruce 1,154.5634,8.3750,-139.3206,337.0591,1.0992
Spruce 1,162.5542,8.2562,-136.4837,22.4859,1.1130
Spruce 1,164.2566,8.7561,-140.5357,188.4791,1.0821
Spruce 1,-150.8383,25.7488,-134.1294,222.6905,0.9044
Spruce 1,-148.2714,25.9904,-132.9820,343.8760,0.9968
Spruce 1,-138.4603,27.2355,-133.8410,25.2070,1.0516
Spruce 1,-136.2015,27.3759,-135.3122,133.4852,1.0266
Spruce 1,-124.6424,27.0677,-133.3480,254.8419,0.9428
Spruce 1,-71.0270,21.9058,-133.2750,318.3158,0.9858
Spruce 1,-13.0412,19.0607,-134.6215,277.8376,1.0172
Spruce 1,-5.3387,20.0459,-130.1582,282.3609,0.9181
Spruce 3,0.7764,20.9844,-131.4182,332.1077,1.1332
Spruce 3,3.5113,21.8026,-130.1691,358.1555,1.1261
Spruce 1,9.8205,23.7232,-131.1833,222.1243,1.0294
Spruce 1,15.2799,25.6940,-129.9542,2.9983,1.0788
Spruce 3,21.4445,26.2778,-133.4774,164.0792,0.9117
Spruce 3,26.7884,26.1382,-132.4993,186.5957,0.9489
Spruce 1,33.0099,23.7527,-132.9174,134.4113,1.0285
Spruce 1,38.2477,21.7182,-131.0429,171.5646,1.1343
Spruce 1,45.4752,18.0583,-130.8073,259.2229,0.8512
Spruce 3,54.5422,15.8100,-129.8572,144.0459,1.1321
Spruce 3,61.0154,14.0116,-132.2432,138.6930,0.9156
Spruce 1,64.6538,14.2959,-131.3489,227.8045,0.9965
Spruce 3,74.7103,12.7841,-133.1888,142.4200,0.8544
Spruce 1,82.7161,11.1110,-134.2524,248.8142,1.0336
Spruce 3,87.4484,10.1666,-133.8842,76.0803,1.0301
Spruce 1,96.9575,8.5581,-132.6862,269.0342,0.9498
Spruce 1,102.4892,7.8567,-130.0226,291.9570,1.0802
Spruce 3,103.7803,7.9579,-134.3420,70.5867,0.9973
Spruce 1,113.6195,7.5235,-133.7102,187.9392,0.9538
Spruce 3,119.4935,7.5532,-133.5862,124.6077,1.0059
Spruce 3,124.3191,7.6359,-132.4629,57.5045,0.9409
Spruce 3,129.1509,7.7612,-131.9120,260.6211,0.9668
Spruce 1,133.5169,7.8597,-129.9131,54.6548,0.8938
Spruce 3,141.1329,7.9974,-130.3333,98.6028,0.9111
Spruce 3,147.4580,8.0205,-132.8887,334.6435,0.9748
Spruce 1,151.5586,7.9725,-131.3830,169.4728,0.8735
Spruce 1,163.1740,7.8435,-129.6813,50.9673,0.9651
Spruce 3,-150.3472,25.4746,-128.8904,157.3232,0.8544
Spruce 3,-147.7858,25.7728,-128.5506,180.6445,0.9804
Spruce 1,-141.4749,26.3880,-123.9312,133.8983,1.0290
Spruce 3,-134.7089,27.5582,-129.1502,254.4156,0.9569
Spruce 1,-125.4387,27.4776,-129.1500,112.9470,1.1281
Spruce 1,-119.2880,26.7486,-124.9912,105.7023,1.0470
Spruce 3,-114.4932,25.7662,-124.9989,57.3045,0.8705
Spruce 1,-111.1633,24.9336,-128.9052,23.1305,0.9297
Spruce 3,-8.6611,19.9477,-127.8472,309.8277,0.9432
Spruce 1,-4.8348,20.2488,-128.6860,353.1534,1.1003
Spruce 3,3.6656,22.3231,-124.7441,221.8276,1.1288
Spruce 1,8.6017,23.7988,-125.9786,82.5077,0.9931
Spruce 3,15.2639,26.2419,-124.9651,144.6991,1.1302
Spruce 1,19.4905,27.2700,-126.4835,30.5832,0.8720
Spruce 1,27.1488,27.9510,-125.4271,155.5355,1.0083
Spruce 1,36.2011,25.7507,-124.1122,288.5254,1.0995
Spruce 3,41.4557,21.9283,-127.0263,192.0197,0.9835
Spruce 3,45.4302,19.9181,-127.3211,255.4417,1.1088
Spruce 1,51.5758,19.7893,-123.7781,228.9535,0.8586
Spruce 3,58.7040,17.4391,-125.6773,283.3992,1.1226
Spruce 1,64.0487,17.2746,-124.4609,227.2279,1.0748
Spruce 1,71.4927,14.6666,-128.2826,272.7591,0.9992
Spruce 3,75.1139,14.1090,-126.9044,178.1675,1.0527
Spruce 1,84.6902,11.0049,-128.9202,1.8859,0.9702
Spruce 1,89.2116,9.7895,-125.4618,239.0369,0.9592
Spruce 1,93.3269,8.9720,-129.0092,296.2935,1.1175
Spruce 1,98.2785,8.2466,-129.3282,108.6048,0.8633
Spruce 3,108.3165,7.4645,-128.2179,285.4570,1.0941
Spruce 1,110.1128,7.4269,-128.7229,131.6105,0.8815
Spruce 3,120.8801,7.4639,-127.5914,250.5418,1.0101
Spruce 1,124.0242,7.5581,-126.8380,33.7041,1.1210
Spruce 3,131.9105,7.8361,-127.0589,90.6155,0.8756
Spruce 1,136.9019,8.0313,-125.6499,199.0516,1.0523
Spruce 1,140.8421,8.0242,-128.3783,222.1747,0.9622
Spruce 1,149.3081,7.9980,-128.3798,298.1161,1.0323
Spruce 1,154.3345,7.9045,-127.4567,249.2278,1.1495
Spruce 1,163.2155,7.8007,-128.4265,207.5674,1.0733
Spruce 3,-145.8373,25.2561,-118.7754,24.0849,1.0157
Spruce 1,-138.3416,26.4617,-119.1389,355.0563,1.1249
Spruce 3,-135.1960,27.2794,-123.1163,196.6365,0.8726
Spruce 3,-128.2328,27.7343,-123.0260,74.5216,0.9679
Spruce 1,-122.1609,27.2292,-119.8154,291.0654,0.9541
Spruce 3,-114.6174,25.8932,-118.4318,58.6496,1.1147
Spruce 3,-111.0660,25.1626,-121.3281,111.3530,0.9870
Spruce 1,-0.1326,21.8456,-119.0763,168.7350,1.1215
Spruce 1,6.4849,23.6045,-118.5896,112.2649,1.1312
Spruce 1,7.9184,23.7506,-123.5607,303.7172,0.9208
Spruce 3,17.8761,27.4950,-119.0721,277.4290,0.9888
Spruce 1,21.5777,28.1104,-123.0856,211.1909,0.8596
Spruce 3,25.1551,28.5931,-122.4104,193.3380,0.9573
Spruce 1,31.7779,28.1824,-121.1948,216.5588,1.0003
Spruce 3,38.7587,24.9428,-123.3690,161.7104,1.1389
Spruce 3,48.1562,22.0979,-121.3897,215.6354,1.1499
Spruce 3,51.0795,21.0351,-121.7263,341.7137,1.0964
Spruce 3,60.5557,20.5779,-117.7991,124.0922,1.0401
Spruce 1,65.3530,18.1394,-121.4011,162.4278,0.9455
Spruce 1,71.2953,16.9176,-118.3785,68.5916,0.9700
Spruce 1,88.4033,9.9418,-119.0049,4.8591,1.1451
Spruce 1,96.5676,8.2541,-123.2825,155.8495,0.9664
Spruce 1,98.5404,7.9158,-119.3686,147.0072,0.8931
Spruce 3,106.7666,7.4139,-122.6731,56.2506,1.0533
Spruce 3,114.3563,7.4676,-118.0903,184.2783,0.9509
Spruce 1,119.4999,7.6633,-117.7154,291.2644,0.9461
Spruce 1,126.1808,7.8597,-119.7423,94.4704,0.9197
Spruce 3,128.1502,8.0262,-118.6955,257.0547,1.0860
Spruce 3,134.8007,8.1622,-121.4891,25.1468,1.1066
Spruce 3,143.5257,8.3320,-121.3437,281.0551,1.0761
Spruce 1,145.2663,8.2374,-122.7408,270.0745,1.1312
Spruce 3,154.8935,7.9333,-123.5070,97.8651,0.9916
Spruce 1,162.6830,7.7996,-118.5202,208.0021,1.0236
Spruce 1,166.6827,7.6761,-120.6814,80.9984,1.1143
Spruce 1,-149.3120,24.3800,-112.2293,131.6173,1.0798
Spruce 1,-147.4257,24.7348,-114.8847,256.2935,1.0819
Spruce 1,-139.1983,25.9656,-115.9105,60.4307,1.0365
Spruce 1,-136.6294,26.1968,-114.5333,160.2566,1.0826
Spruce 1,-129.1097,27.1158,-115.2010,93.4233,0.9893
Spruce 1,-123.2897,26.7675,-112.5263,311.2484,1.1436
Spruce 1,-116.9743,26.3250,-117.2755,252.3332,0.9153
Spruce 3,-112.2277,25.3562,-114.6142,246.5227,1.1219
Spruce 1,-55.2441,22.0192,-112.7883,147.0327,0.8767
Spruce 1,-2.4804,21.7266,-114.6945,211.0838,1.0478
Spruce 1,3.8797,22.9819,-116.2193,311.6599,0.8591
Spruce 1,10.9707,25.2862,-111.6493,250.4480,1.0008
Spruce 1,14.2473,26.3868,-112.6958,340.0997,0.9911
Spruce 1,24.4339,29.1868,-114.7007,127.0890,1.1488
Spruce 1,27.0803,29.2797,-117.5421,248.5493,1.1066
Spruce 1,31.6377,29.3175,-115.3906,74.1817,1.1337
Spruce 1,38.9562,27.8514,-114.8894,162.7924,1.0966
Spruce 1,45.0344,26.3966,-113.3747,199.9348,1.0616
Spruce 1,50.6853,24.8255,-113.0411,218.0172,1.1080
Spruce 1,59.7976,22.2391,-112.7156,250.8238,1.1069
Spruce 1,66.6203,18.9289,-117.1483,89.2677,0.9419
Spruce 1,69.8218,17.6697,-117.3760,276.3994,0.9519
Spruce 1,74.7613,15.7358,-114.1975,136.0782,0.9390
Spruce 1,83.5366,11.6636,-115.2729,221.0365,0.8554
Spruce 3,86.2087,10.6479,-116.8152,28.9719,0.9822
Spruce 1,94.5214,8.4578,-114.8107,323.6916,0.9249
Spruce 1,98.7533,7.8963,-112.8755,99.9623,0.9247
Spruce 1,104.5044,7.5108,-115.2411,356.4879,1.0222
Spruce 1,110.8104,7.4885,-115.4690,97.2559,1.1313
Spruce 1,119.2828,7.8825,-114.3329,308.8206,0.9946
Spruce 1,123.4706,8.0193,-115.4413,181.3038,0.9227
Spruce 3,131.8356,8.5038,-115.3692,240.9850,0.9178
Spruce 1,139.0324,8.9514,-113.3721,174.2012,0.9822
Spruce 3,142.0368,9.1029,-111.6071,48.8129,0.8557
Spruce 3,147.1777,8.5908,-116.0120,115.4110,0.8583
Spruce 1,161.6447,7.8967,-116.5770,78.0470,0.8602
Spruce 1,168.1534,7.7644,-115.2495,80.8843,1.1272
Spruce 1,-145.4175,24.5324,-110.0657,278.0482,0.9861
Spruce 1,-138.7102,25.0773,-108.1304,181.1605,0.9540
Spruce 1,-136.1175,25.4787,-108.7223,239.6443,1.1266
Spruce 1,-126.8736,26.1554,-107.9639,228.7269,1.1053
Spruce 3,-120.2684,25.7703,-106.4754,201.5240,1.1335
Spruce 1,-117.3113,25.6418,-107.5620,95.3969,1.0117
Spruce 3,-109.4735,24.7126,-109.3959,263.4605,0.8604
Spruce 1,-60.1459,22.5884,-110.0125,96.9693,0.8639
Spruce 1,-57.6725,22.6397,-107.1921,321.8461,1.0381
Spruce 3,-0.1945,22.3993,-109.4997,41.5078,1.0264
Spruce 1,4.5502,23.4191,-109.9858,0.1459,1.0715
Spruce 3,8.5600,24.5354,-109.6747,358.9833,1.0965
Spruce 1,13.2553,25.8577,-106.0842,228.5097,1.1197
Spruce 1,19.6401,27.9654,-109.8150,210.8051,1.1394
Spruce 1,30.6920,29.6100,-110.4631,240.3254,1.1489
Spruce 3,36.8733,28.9748,-109.9294,151.3214,0.8769
Spruce 1,39.3576,28.4717,-107.2269,329.7154,1.0836
Spruce 3,47.6375,26.2670,-110.3018,241.9702,0.8743
Spruce 3,51.7530,25.3693,-106.8116,17.7267,0.9079
Spruce 1,56.3329,23.9986,-106.3436,29.2393,1.0143
Spruce 3,64.0205,21.0834,-106.0347,62.9886,0.8507
Spruce 1,69.4132,18.5106,-111.2694,10.7462,0.8712
Spruce 3,82.7478,12.0129,-109.1916,316.9175,0.9416
Spruce 3,88.8855,9.8509,-105.7018,124.3853,1.1146
Spruce 1,93.0983,8.7705,-109.8445,183.9400,0.8927
Spruce 1,97.1766,8.2560,-105.9176,46.0942,0.8783
Spruce 3,104.9477,7.6125,-111.5486,314.7873,0.9871
Spruce 1,109.2693,7.9222,-107.9775,25.7775,1.0628
Spruce 3,120.3380,8.2343,-111.2924,65.4336,1.1481
Spruce 3,122.7129,8.8012,-108.1184,85.2538,0.9500
Spruce 1,128.0542,9.2401,-107.5347,211.0227,0.8949
Spruce 1,136.4212,9.6888,-106.3959,12.2436,1.1149
Spruce 3,140.2363,9.4942,-107.8987,50.6182,1.1036
Spruce 1,148.6964,9.0376,-108.7432,303.7569,0.9793
Spruce 1,151.2630,8.8713,-108.8338,167.1061,1.0931
Spruce 1,158.7906,8.5300,-108.0379,84.1666,1.1382
Spruce 1,165.6949,8.0934,-110.3810,345.8447,1.1073
Spruce 1,-127.5058,24.9581,-100.7939,176.2986,0.9439
Spruce 1,-123.7421,25.1073,-101.3620,246.7379,0.9667
Spruce 3,-117.1736,24.6792,-99.7909,233.6875,0.8717
Spruce 1,-109.3909,24.1241,-99.6328,318.4260,0.8733
Spruce 3,-58.8536,23.1247,-100.2586,91.5669,1.0469
Spruce 1,-52.2189,22.5858,-103.0773,123.9715,1.0224
Spruce 1,9.9638,24.8591,-104.8687,246.8570,0.9812
Spruce 1,14.3481,25.8852,-102.1373,151.6784,1.1098
Spruce 1,22.8310,28.0413,-103.3198,255.5429,1.0330
Spruce 3,29.6942,28.9761,-104.2125,145.0478,1.0996
Spruce 1,31.3927,28.7783,-103.0084,337.4371,1.0812
Spruce 3,40.7151,27.7905,-103.6067,293.5430,1.0587
Spruce 1,48.5669,25.9324,-103.3801,217.6798,1.1404
Spruce 1,51.7675,25.2743,-104.9031,278.4951,1.0939
Spruce 3,58.0810,22.7615,-100.9496,122.0493,1.0351
Spruce 1,66.8766,19.5340,-103.2140,151.3806,0.9791
Spruce 1,70.5534,17.4681,-100.9724,142.3070,1.0386
Spruce 1,73.3723,15.9341,-99.6844,26.9508,1.0000
Spruce 1,87.5015,10.2659,-105.2960,104.3528,0.9281
Spruce 1,93.5095,8.7869,-105.5671,81.1410,1.0474
Spruce 3,97.9647,8.2091,-105.2495,190.8655,0.9346
Spruce 3,106.1643,8.2797,-103.0095,303.0514,0.9140
Spruce 1,111.7242,8.5464,-103.9488,114.3449,0.8945
Spruce 1,117.8183,9.3956,-102.1636,237.1409,0.9901
Spruce 3,124.0845,10.0804,-101.1703,131.9330,1.0912
Spruce 1,132.1564,9.8128,-104.9096,355.5894,1.0544
Spruce 3,135.9596,9.9131,-104.5600,222.7781,0.9576
Spruce 1,145.0137,9.8852,-101.2138,168.0756,1.0071
Spruce 3,145.2041,9.7723,-102.3967,91.9679,0.8627
Spruce 1,151.8503,9.4817,-100.6850,298.2546,1.1328
Spruce 3,162.0731,8.8562,-102.8729,259.0715,1.1497
Spruce 1,165.5350,8.5681,-104.5864,244.4803,1.1247
Spruce 3,-54.8374,23.3037,-93.7013,296.7256,1.1339
Spruce 1,-49.2368,22.6688,-99.0112,284.3389,0.9781
Spruce 1,-44.7534,22.6154,-95.1133,196.2781,0.9465
Spruce 1,12.8117,24.8785,-95.2622,203.5521,0.8985
Spruce 3,16.7237,26.1502,-99.0857,271.6618,1.0052
Spruce 1,23.6872,26.8891,-95.9801,320.7874,0.9692
Spruce 1,29.0526,27.3433,-96.5806,70.9929,1.0046
Spruce 3,33.5720,27.1995,-96.8632,129.2340,1.0184
Spruce 3,37.6149,25.8722,-94.3698,43.2693,0.9999
Spruce 1,43.0803,26.1685,-98.9046,146.0932,1.1058
