# Tracked standalone tree placement — see StandaloneTreeCatalog.cs
prefab,worldX,worldY,worldZ,yawDeg,scale
Spruce 1,-30.8078,13.0182,58.6850,20.8717,1.0618
Spruce 1,-23.7248,14.9633,56.4413,38.5733,1.0361
Spruce 3,-13.4385,16.5873,54.9787,120.4855,0.8895
Spruce 1,-1.5593,13.8878,60.8047,171.7200,1.1477
Spruce 1,4.4620,14.6424,59.4326,96.7139,1.0365
Spruce 1,7.2585,16.1264,55.2181,193.3471,1.0317
Spruce 1,12.8803,14.9578,59.2801,21.2941,1.0278
Spruce 3,25.3451,16.0039,60.1737,192.6339,0.9571
Spruce 3,69.1230,21.8748,57.0517,345.7986,0.9809
Spruce 1,76.0828,22.6344,55.0044,146.3454,1.0004
Spruce 3,-84.4073,5.8548,65.3528,251.9815,0.9900
Spruce 1,-75.6404,8.7560,62.0327,141.0846,0.8860
Spruce 3,-71.9467,8.4477,66.6294,311.7290,0.9115
Spruce 1,-63.8333,12.1551,62.5143,128.3192,0.9392
Spruce 3,-58.1740,12.3400,63.5674,350.1915,1.0602
Spruce 1,-50.3765,11.8743,63.5818,276.6035,1.1169
Spruce 1,-48.8978,12.7477,61.8402,341.3727,1.1283
Spruce 1,-38.3899,8.5479,66.0959,238.7697,0.9807
Spruce 1,-28.3903,10.4101,62.7716,298.3868,1.0740
Spruce 1,-20.5664,8.6596,66.8873,11.3122,0.9459
Spruce 1,-18.4442,11.2903,62.8598,307.2349,1.0513
Spruce 3,-7.4477,11.8746,63.8626,62.5059,0.8889
Spruce 1,-5.9276,12.4783,63.0105,211.8554,0.8607
Spruce 1,2.9779,13.3134,62.4402,350.2095,1.0535
Spruce 3,14.3297,14.0793,62.8829,192.2883,1.0230
Spruce 3,18.2557,13.8128,66.6504,150.0575,0.8552
Spruce 1,25.5930,15.9485,60.9136,118.3713,0.8619
Spruce 3,30.5643,16.3001,66.4896,188.3272,1.0907
Spruce 1,-81.0324,5.8510,68.5599,343.5429,0.9303
Spruce 3,-76.4702,6.9761,67.8382,128.1371,1.1209
Spruce 1,-67.1713,8.0214,70.1922,53.7461,1.1438
Spruce 3,-58.0339,10.1273,67.5022,321.5152,0.9606
Spruce 1,-51.3617,8.6601,69.3195,69.2783,1.0928
Spruce 1,-48.4984,7.5872,70.6341,205.9490,0.8515
Spruce 1,-41.3913,8.2511,67.2622,185.7715,1.0465
Spruce 1,-33.8921,6.1969,70.3131,65.9590,0.9865
Spruce 1,-29.9185,6.1601,70.4867,287.4160,1.0329
Spruce 1,-21.9824,6.2485,71.5062,175.0477,0.9029
Spruce 3,-16.8503,6.7112,71.6675,235.2986,1.0855
Spruce 1,-13.0720,8.8959,68.1011,20.1962,0.9238
Spruce 1,-6.1627,8.1343,71.7049,95.0076,0.9748
Spruce 1,0.6428,10.1788,69.1792,228.8469,0.9215
Spruce 1,10.5531,12.4213,66.9304,250.6219,0.9056
Spruce 1,11.0516,12.0759,68.4629,242.2229,0.8532
Spruce 3,18.8953,13.3172,70.3945,70.9657,1.0056
Spruce 3,25.8412,15.1978,67.8637,184.0938,0.8504
Spruce 3,30.9068,16.2017,69.4425,9.7221,0.9696
Spruce 3,37.2767,17.5580,68.3811,182.8457,0.9537
Spruce 3,-80.7587,4.1866,76.3428,78.8053,1.0997
Spruce 1,-74.4577,5.6599,73.6792,261.7655,0.9979
Spruce 1,-71.2927,5.4090,76.0106,57.0503,0.8821
Spruce 1,-65.2996,5.4497,77.5704,181.0483,0.8837
Spruce 3,-57.9013,7.2203,73.2552,350.8903,0.9655
Spruce 1,-50.1366,6.2467,74.1072,134.2740,1.0678
Spruce 1,-44.4969,4.7737,76.4538,243.0681,0.9329
Spruce 1,-40.3808,4.5114,76.0262,205.9202,1.0024
Spruce 3,-34.8318,4.1398,76.3468,86.2094,0.8723
Spruce 1,-30.9462,4.7468,74.1857,283.8970,1.0167
Spruce 3,-20.0003,5.4001,74.1627,14.3629,1.0394
Spruce 1,-15.1140,4.8276,77.6570,141.0006,1.1072
Spruce 3,-9.6649,5.7510,77.0012,345.5784,0.8860
Spruce 3,-2.8465,7.7603,74.2737,253.8964,0.9795
Spruce 1,3.5741,8.8626,75.0823,44.9542,1.0121
Spruce 3,10.6519,10.6595,74.5733,341.6602,0.8937
Spruce 3,14.5777,11.8878,73.0144,188.2934,1.1312
Spruce 1,26.8487,14.9670,74.3193,11.1659,1.0481
Spruce 3,32.2432,16.3576,73.5970,264.6523,1.0584
Spruce 1,38.8617,17.8546,73.5863,120.6423,1.0890
Spruce 1,45.4029,19.2210,78.0032,66.4412,0.9959
